Locus_tag,Gene_name,Gene_type,Poor_M9_ATC5.rep1,Poor_M9_ATC5.rep2,Rich_LB_ATC12.rep1,Rich_LB_ATC12.rep2,Rich_M9_ATC5_1.rep1,Rich_M9_ATC5_1.rep2,Rich_M9_ATC5_2.rep1,Rich_M9_ATC5_2.rep2,Rich_M9_ATC5_CAM1.2.rep1,Rich_M9_ATC5_CAM1.2.rep2,Rich_M9_ATC5_NOX.rep1,Rich_M9_ATC5_NOX.rep2,Rich_M9_ATC5_PH5.rep1,Rich_M9_ATC5_PH5.rep2,Rich_M9_ATC5_TMP.rep1,Rich_M9_ATC5_TMP.rep2,Rich_M9_No_ATC_1.rep1,Rich_M9_No_ATC_1.rep2,Rich_M9_No_ATC_2.rep1,Rich_M9_No_ATC_2.rep2
b1289,ycjD,CDS,-0.08725622654898856,-0.07688976346129896,-0.11622450582757729,-0.13766280136468825,-0.09628705450185382,-0.13490497150837133,-0.13496926780433624,-0.12926783034060588,-0.15135580407216617,-0.1452302186905764,-0.13028937384927106,-0.11606418980433436,-0.14255365705953266,-0.13135561420040012,-0.14354046338403265,-0.14189545765560663,-0.09216797506687549,-0.12000998472402263,-0.1126169892978016,-0.1594665327048006
b1290,sapF,CDS,-0.07813357439950176,-0.06961493966630926,-0.10653503800875382,-0.12550859905298647,-0.08569892506313535,-0.12351848284050318,-0.11882048866036966,-0.1157181243707486,-0.1344192917446623,-0.13266222365172275,-0.11556555270394277,-0.10484347976620957,-0.11525978358831557,-0.12024001923192777,-0.12287434233915241,-0.12348740848648325,-0.08409484281090918,-0.11006683558361839,-0.10181353719040721,-0.13852411692997554
b1291,sapD,CDS,-0.07073861746978936,-0.06521865145539012,-0.10215466642134961,-0.12221607027340721,-0.08303681959486829,-0.11993908471434511,-0.1225359657072739,-0.11189786175532408,-0.13223353616773617,-0.12912390318210482,-0.1131040618205372,-0.10056649634056879,-0.11143496711353429,-0.11240206734786985,-0.12205089234198144,-0.12134793015577824,-0.08207413858201358,-0.1057978100752833,-0.10047276521425327,-0.13297064404889905
b1292,sapC,CDS,-0.08283669789899006,-0.07442033481811514,-0.11154359804150155,-0.13024886920943474,-0.09685059427130067,-0.13170943184303865,-0.1301630144230023,-0.1235472666204036,-0.1464165641970344,-0.1423358100720707,-0.12295701642044331,-0.11581512386811746,-0.13083496558205135,-0.12432524328805551,-0.13887683842151402,-0.1376878635807669,-0.09443902774684682,-0.11830907646897615,-0.11070933644826327,-0.15526154708337137
b1293,sapB,CDS,-0.08002771830508369,-0.07235660073169574,-0.10804393309644492,-0.1284224574905651,-0.09499806060297236,-0.1281280652119533,-0.12699647330785424,-0.12019393864436835,-0.14411507930384745,-0.13965935177141667,-0.12102049105980897,-0.10887834793292324,-0.1265104031195824,-0.11996178235026718,-0.1349610332847524,-0.13559596030777543,-0.09323474032358697,-0.11498121249171127,-0.10634971229862346,-0.1482063497540513
b1294,sapA,CDS,-0.0765398809065294,-0.06887293569660087,-0.10561365729440558,-0.12420261295145912,-0.09239722002767363,-0.12592333969336647,-0.12380155007637565,-0.11780397055591527,-0.13935125304644433,-0.13531028451682608,-0.11601552315203237,-0.10690030102087514,-0.11449749499019482,-0.11684691730546366,-0.13000548999705638,-0.12899422141682304,-0.09221252450110948,-0.11140318096198883,-0.10592159032558987,-0.1443463442648978
b1295,ymjA,CDS,-0.07157296784421702,-0.06706285549660708,-0.11049963019348463,-0.13043196977341773,-0.08508092761104998,-0.11608343973005461,-0.11903980501383275,-0.10801493159619205,-0.13920786515145453,-0.13378179254830933,-0.10524292556005609,-0.09722032444865018,-0.09333571594818174,-0.12147473482696128,-0.1258712762344357,-0.12508676998549947,-0.07498399927707963,-0.10062575481061747,-0.10868943554518912,-0.14757847019667475
b1296,puuP,CDS,-0.08762241365776513,-0.07976678243020405,-0.12232392187467599,-0.14148953752449028,-0.09982242780957433,-0.14126783560174525,-0.1389601803892662,-0.13202827420215338,-0.15679580979375987,-0.1523792730904666,-0.13678216777255306,-0.12486896026115528,-0.15221635131161168,-0.1365941648317559,-0.15135652352885395,-0.15048135630649342,-0.10151318736341423,-0.12384396134782988,-0.12131705953768314,-0.1686921972900331
b1297,puuA,CDS,-0.08414721793155064,-0.07536897760411942,-0.11983489463530236,-0.13772252233717017,-0.08439145445050154,-0.13898830689592065,-0.13841124445751002,-0.13097091299900998,-0.15281151874211366,-0.14939328274230987,-0.1361275497477899,-0.12409627663577542,-0.14883567528504293,-0.1319228136485019,-0.14299338158333708,-0.14324365083522356,-0.08623127872221695,-0.12100603290055122,-0.12081109720591615,-0.16742072154055215
b1298,puuD,CDS,-0.08606453823642221,-0.07812504651357792,-0.11938522017262843,-0.13820160266587114,-0.07963126951272353,-0.13653620592480195,-0.13802615074275276,-0.1301433327894608,-0.15004202158253857,-0.14760069462317155,-0.13589620900894156,-0.12329752797055893,-0.14881526312498247,-0.13377078604393017,-0.14385005231000766,-0.14175063358286108,-0.08295060027726904,-0.1172078770348326,-0.12236113565373738,-0.16859632581819337
b1299,puuR,CDS,-0.07795069153965248,-0.06503362440520223,-0.11311293931952693,-0.13028758940038454,-0.07603220016548831,-0.1268065422374194,-0.12834397878545545,-0.12076224725151981,-0.14221828308890588,-0.13978997997494993,-0.12546808031931636,-0.1158730461788656,-0.1379236160637448,-0.12589560972445735,-0.13026136029660654,-0.13100286833881586,-0.08251479059454533,-0.11125065386303085,-0.1126542172954567,-0.15299913751430116
b1300,puuC,CDS,-0.08939351195257288,-0.08071580436999969,-0.12344302377236076,-0.14330873022470828,-0.10175664800186043,-0.14213660244299792,-0.14029091461630847,-0.1333203315003582,-0.15725945491613813,-0.15317298141410882,-0.1380697950717474,-0.12580730169527474,-0.1524387734695121,-0.1377146834300081,-0.14906500001741332,-0.14812779021607758,-0.10360216844260321,-0.12493880548618351,-0.12249199770610074,-0.1699400980874223
b1301,puuB,CDS,-0.08992024830006506,-0.08109533731515968,-0.12358029876536297,-0.1436014286173119,-0.10467888615058829,-0.1430736107883973,-0.1405121661140668,-0.13334552139537792,-0.15829519590380578,-0.15417896056849256,-0.13871233761838386,-0.12623418912548834,-0.15306240015273923,-0.13784780810581396,-0.15246340996281943,-0.15098998964410706,-0.10430769589563481,-0.1254362518202851,-0.1230600067006262,-0.1705286860579793
b1302,puuE,CDS,-0.08990044301339936,-0.08103277693958387,-0.12361984300203029,-0.1433914208019909,-0.10470514253328901,-0.14281704897953795,-0.14035799961854423,-0.133899699085811,-0.15861690884586416,-0.15454244774354162,-0.13855726305717783,-0.1260511546235243,-0.15345304666424153,-0.13784402257000905,-0.1529871665704621,-0.151307623117665,-0.10490039706413906,-0.12585107930911776,-0.12298216634189282,-0.17103476169621523
b1303,pspF,CDS,-0.08773998121052538,-0.07957644722693699,-0.1175226866255983,-0.14085885780410445,-0.10075841922992394,-0.1397081235310069,-0.13362176232673503,-0.12876464682789557,-0.15204290139638138,-0.15006346222130654,-0.13132977162260823,-0.11969418101891871,-0.14489331292301683,-0.13253354675836004,-0.14752483045188922,-0.1457735244924601,-0.10073793036114684,-0.12191657346099731,-0.11513326350294367,-0.16258942802521917
b1304,pspA,CDS,-0.07382571385517163,-0.06529448221366384,-0.10201682651068071,-0.12266364942981006,-0.09060060272991166,-0.10015298552164666,-0.10157577279718603,-0.09405850097991937,-0.12788313287659814,-0.12278843531074235,-0.10828912380538602,-0.09820847907001304,-0.13434515324486587,-0.11264812717518874,-0.10942136053987733,-0.11197354488661006,-0.08773821175847939,-0.09639139455204555,-0.0931704370681494,-0.12636101331411279
b1305,pspB,CDS,-0.08283543373175609,-0.07457389210361944,-0.1168408310019206,-0.13719487770117622,-0.10053037768387514,-0.1314056259159239,-0.1267326486356001,-0.12445717477952932,-0.14408523715311353,-0.13892527806243093,-0.12378450444786238,-0.1140508102827299,-0.14458431505175642,-0.12890763437989425,-0.13388100616399937,-0.13325918541419965,-0.09925811437180944,-0.1167861164960473,-0.11129426725990467,-0.15347063655613588
b1306,pspC,CDS,-0.07930250770185644,-0.07276570767258249,-0.11710860197592492,-0.13684639598262796,-0.10021481486215726,-0.13219762106501146,-0.12957537560534088,-0.12099878650963149,-0.1462469734379855,-0.14406734370477497,-0.12522911296270378,-0.11531525432636124,-0.1395403999140526,-0.13011837491483,-0.13828522670680835,-0.13641732968653528,-0.10007501541042599,-0.118183703815666,-0.11322166222941163,-0.15527412039115362
b1307,pspD,CDS,-0.0868415796962427,-0.07759157712912226,-0.11985410183596934,-0.1414980690919877,-0.10322457428655418,-0.13780917244446217,-0.13726692913091137,-0.13051995243938927,-0.15437641201230717,-0.1500336449139783,-0.13528798624224414,-0.12305541271163181,-0.14945437489515204,-0.1341512323923232,-0.14749726431464485,-0.14672152748072212,-0.10356246133817727,-0.12374458763184211,-0.1192853133626278,-0.1674985188824549
b1308,pspE,CDS,-0.024971549708887725,-0.01637037274441403,-0.017894371848319494,-0.047425724493376974,-0.07397204658210063,-0.06730782464117593,-0.06873443896228408,-0.05672523339769499,-0.10988103741069273,-0.10878494990480055,-0.07996322987755171,-0.06212403792015252,-0.10397960161834047,-0.0472618290623154,-0.054775380985127374,-0.0537521687432882,-0.05663060083864181,-0.07189577356106013,0.01916109743210519,-0.05166063428450323
b1309,ycjM,CDS,-0.09199263978563836,-0.08279849614598751,-0.12225104749567481,-0.1419797745183802,-0.10607193312165408,-0.14329342717194687,-0.14109206435454716,-0.13429044965245784,-0.1592705247326706,-0.15520907754309443,-0.13888266541511834,-0.12647688360752296,-0.1537578213299722,-0.1364421124769255,-0.15431882304657382,-0.15249000322848624,-0.10558994482880413,-0.1262035093483767,-0.12300980530984887,-0.17180094763919662
b1310,ycjN,CDS,-0.09213001262506432,-0.08291375889856357,-0.12290748182435209,-0.14237616426979854,-0.10627420451431145,-0.14352833542660584,-0.14110367522031875,-0.13440841208767199,-0.15931856331677885,-0.15542347818150223,-0.13894812721759467,-0.12663385306965033,-0.15394786557881115,-0.1369171972204412,-0.1545923639469216,-0.15283702129651427,-0.10585191487141915,-0.1264444328342308,-0.12318184378386104,-0.17143317838656555
b1311,ycjO,CDS,-0.09201918729755196,-0.0828784975959663,-0.1230588797590212,-0.142363038781341,-0.106064639682015,-0.1434443458830406,-0.14087274800108407,-0.13419399078616293,-0.15925523972863612,-0.15530917850341064,-0.13896020269572135,-0.12658519832862192,-0.15385213958680338,-0.13744906500103052,-0.15459731171514496,-0.1528887941534378,-0.10557202820851437,-0.1262705288312522,-0.12315533293704606,-0.17187324415894462
b1312,ycjP,CDS,-0.09134075088198201,-0.08248872749843936,-0.12316677903335628,-0.14233941290211738,-0.10626010386434255,-0.14282295449431986,-0.1407747006901241,-0.13404469457909504,-0.15915697898841466,-0.15523250542742376,-0.13855662750569747,-0.1261195029502071,-0.15373248209679366,-0.1373784016660056,-0.15418735377663922,-0.1524382303715627,-0.10545193842927496,-0.12630461632685264,-0.12308369724458852,-0.17137738433328178
b1313,ycjQ,CDS,-0.09122191916198777,-0.08175620237351518,-0.12301820568702054,-0.14314991181437178,-0.10565183099844262,-0.14241678631098498,-0.14071471121697096,-0.1336607022769657,-0.1582922844744659,-0.15506354068589703,-0.1384142639740985,-0.12573721569926952,-0.15282590064307297,-0.136778394240928,-0.15403185248961979,-0.15178967039361518,-0.10519190531858313,-0.12587245621313836,-0.12287048234892753,-0.17057583596216278
b1314,ycjR,CDS,-0.09083803371193547,-0.08144188388047059,-0.12294759097868606,-0.14283030617043016,-0.10569316048973079,-0.14301455564057802,-0.140506360681181,-0.13338054149333212,-0.15796766010306756,-0.15494782113602792,-0.13835325103198465,-0.12612934974303427,-0.1531130786190963,-0.1374825039006405,-0.15314620197764103,-0.1518029634244469,-0.10536622919167263,-0.12587996701725374,-0.1226865986029342,-0.1711007715620721
b1315,ycjS,CDS,-0.09128639169092082,-0.08187411920263082,-0.12262615282634753,-0.1433080739502854,-0.10558570381238155,-0.1427501198120094,-0.14057280063531835,-0.13364780013561414,-0.15847788809488417,-0.15433727627168775,-0.13781938778848848,-0.12572505201401243,-0.15228321873249948,-0.1371979577926384,-0.15294617077661152,-0.1514902273833007,-0.10502775033809054,-0.12586205663820943,-0.12213720360723627,-0.17019235007480388
b1316,ycjT,CDS,-0.09109339549319968,-0.08181648782634279,-0.12305153582935442,-0.14306065849286037,-0.10552006285562977,-0.14294040862164933,-0.14056957539482626,-0.1338376459297869,-0.15862709884855378,-0.15472987081817624,-0.13816385669083958,-0.12611197304980984,-0.1527738144415393,-0.13751468095498223,-0.1535505053238915,-0.15188272160943722,-0.1055386161328389,-0.1261243570280841,-0.1224147214079379,-0.17071885733818595
b1317,ycjU,CDS,-0.09214139013017016,-0.08276361399718161,-0.12344641327836081,-0.14305475202305445,-0.10575685652924549,-0.14370746937499101,-0.14086565247200145,-0.1345085572800673,-0.15899976180406034,-0.15530846856752187,-0.13904917990297072,-0.12678329263138047,-0.15401966007281698,-0.13810711730845002,-0.15452874978405,-0.15267120822771862,-0.10571342423890917,-0.1264946974463874,-0.12341987734462544,-0.17171764947513915
b1318,ycjV,pseudo,-0.09184262527387257,-0.08285119852298777,-0.12356165648236267,-0.14373071467861886,-0.10615264718699331,-0.14358804674273423,-0.14121978387803452,-0.13439182362021998,-0.1590703639655528,-0.15520552786365058,-0.13901358902007097,-0.12659272822901918,-0.15371910861261612,-0.13791973328610715,-0.1544064692265302,-0.15289579048545449,-0.10572407736448687,-0.12621448667746837,-0.12320497026725286,-0.1713923151362732
b1319,ompG,CDS,-0.09221681877513103,-0.08286067736777197,-0.1234068690416935,-0.1435482703890588,-0.10640889003297994,-0.14370746937499101,-0.141105610364614,-0.13430949567064346,-0.15919555542716826,-0.15531343811874326,-0.1388095769948778,-0.1267149443046977,-0.15400699045622773,-0.13745158869156712,-0.1540558845067046,-0.1521639741565083,-0.10589598007267233,-0.12647678706734308,-0.1232326092352089,-0.17193611069785592
b1320,ycjW,CDS,-0.08677668577823165,-0.07916506536330203,-0.1183305188889447,-0.14068757017973327,-0.10274077612382802,-0.13697124551373738,-0.13391654930771338,-0.12895019190828447,-0.1514264062336586,-0.1487933869163012,-0.13313537337828993,-0.1212152208991642,-0.14415495582289803,-0.13290326742197253,-0.14704631058228854,-0.14505849936035395,-0.1018381076935338,-0.12067093548617386,-0.1171988533122309,-0.16273873605513348
b1321,ycjX,CDS,-0.08644210285030463,-0.0778414394776342,-0.11516923962622688,-0.13416945261170832,-0.10349102794803552,-0.13987807112306463,-0.13660381968573473,-0.12994365679235353,-0.15302914808527077,-0.15023597664227706,-0.13159543214139563,-0.11878306307085086,-0.14102274505499654,-0.12887798101608913,-0.14908267061821096,-0.14570076263948645,-0.10267098842051689,-0.12296230849551978,-0.11809288931652372,-0.1643693369081452
b1322,ycjF,CDS,-0.08542613378326168,-0.07526736438803262,-0.11430096117254616,-0.1336647775805151,-0.10283802198568252,-0.13748043212160146,-0.13582202139044863,-0.12932804033357975,-0.15068471960932037,-0.14839511288270255,-0.13034911568842422,-0.11664862591978285,-0.13849867588337975,-0.1275599836333477,-0.14532236676846877,-0.14370820728113204,-0.10151270313043342,-0.12246428440725547,-0.11628507518796949,-0.16322202257301408
b1323,tyrR,CDS,-0.06421130065166612,-0.052703163956103354,-0.09285555671019913,-0.11025612519087732,-0.08018508469598493,-0.11464315029157306,-0.10954727719747119,-0.10230112614050725,-0.12153621691562719,-0.11874464048832185,-0.10751375099935587,-0.09582555520583559,-0.10947047267461002,-0.1019287516209632,-0.11741129939654762,-0.11555846541196402,-0.08101076295616773,-0.10310663118533542,-0.07707666086973784,-0.10993084336964593
b1324,tpx,CDS,0.45555485010143204,0.5476572906803787,0.48030708331074207,0.4117248625336506,0.3603211652497874,0.5230599264251722,0.312649604180959,0.2682084382764816,0.7784688399247521,0.8559781665206586,0.22724265362899637,0.16418306395759158,1.1718529005233544,0.6060484638389018,1.7276213666252553,1.685152571612307,0.3763768256251541,0.2847957804021132,0.7036113717747144,0.9989908964483549
b1325,ycjG,CDS,-0.0677888939238331,-0.057001251335058026,-0.11426706611254561,-0.13233910324630138,-0.0860324783692963,-0.13128554711535798,-0.12915028890848154,-0.12011099630710842,-0.14269939678732352,-0.13763106493720753,-0.11945449221222021,-0.10793884805258883,-0.13135864306774095,-0.12833917308652418,-0.1311604404651915,-0.13263021516589887,-0.08733145605460392,-0.11785265068042766,-0.0972920276570248,-0.13785851744925223
b1326,mpaA,CDS,-0.06524496805998481,-0.05472898266338589,-0.11408459770620932,-0.13468725313135912,-0.0937144152264929,-0.12792859004598592,-0.12097494930909537,-0.11069489067121324,-0.1381663013051071,-0.13854475242605147,-0.10571005589811525,-0.10002086817332154,-0.10902773996157406,-0.12780856715120317,-0.12943720347540363,-0.12565067434604502,-0.09253599213228662,-0.11428732974228505,-0.10322538079844816,-0.14180417859767236
b1327,ycjY,CDS,-0.08902563928748433,-0.07895728908563203,-0.12329896976735842,-0.14313875514918287,-0.10520401380460263,-0.14246599893416773,-0.1395052460324318,-0.1329756600099669,-0.15673103049094722,-0.15291882436593,-0.13618093607213952,-0.1252831047830043,-0.1499604556911343,-0.13770143405469093,-0.15223369215244983,-0.15097039991446035,-0.10500063329116552,-0.12536229928745699,-0.12167918642396451,-0.16991180814491222
b1328,pgrR,CDS,-0.08674592437553812,-0.0770596243598321,-0.11626235531124457,-0.13778224330965208,-0.0994835259810114,-0.13634132393699827,-0.13571687855040604,-0.12940053808022178,-0.15187476635200245,-0.1465641882255708,-0.12991249182142198,-0.11942773838947737,-0.14478139797647832,-0.13099851198947066,-0.14699400560392747,-0.14604428254150614,-0.09912785569997312,-0.12062760392396989,-0.11721182670535313,-0.1622193012773789
b1329,mppA,CDS,-0.07104286038410086,-0.06054937251468557,-0.10397144163737901,-0.11957062807478573,-0.0959671156163525,-0.13080916892294903,-0.12859103220715065,-0.1208937262157689,-0.14313101618696294,-0.13887345274255092,-0.12444992684779152,-0.11298967354982443,-0.13776031878326095,-0.11421533899841983,-0.1375543706578171,-0.13692246485814058,-0.09524091756305844,-0.11521520292761271,-0.10696115395707985,-0.14486027822049766
b1330,ynaI,CDS,-0.08406546845041984,-0.07585164038053167,-0.1172419225452604,-0.13953580856758227,-0.09836617102830314,-0.12803226463882422,-0.1256012342709699,-0.11815048520935678,-0.14891966557200909,-0.14498813055250664,-0.12593838841477725,-0.11479395352962819,-0.1416358137243993,-0.1303669584326855,-0.13695003611053708,-0.13545743293384488,-0.09659531721036757,-0.1152325355524943,-0.11401021890701499,-0.16085824070994936
b1331,insH-4,CDS,-0.0727338947540898,-0.06520234784236126,-0.1001283067509835,-0.11471879126644818,-0.08768419933289506,-0.12229472894402567,-0.12203089304621034,-0.11423929321678804,-0.12467473774403393,-0.12251794973712188,-0.11611594028592809,-0.10687191908860855,-0.12477677724961805,-0.1062322749085072,-0.12240359753390273,-0.12198109820328905,-0.0889018236113517,-0.11149851039883756,-0.08683716498221904,-0.11230484104528368
b1332,ynaJ,CDS,0.14122219570645897,0.11428299053088127,0.10443572428199333,0.11051655948857296,0.11710975098098049,0.06996061711829013,0.017518167518063035,0.07695938263482709,0.059026991457982424,0.03804044093068006,0.0037255535037961844,0.013071285116157514,0.2526356158576274,0.02899463511434558,0.189835918560763,0.19842292283322605,0.20467120026287824,0.2092116698184847,0.002560230780785615,-0.050022175114127626
b1333,uspE,CDS,0.0001706296296096198,0.00972071625482614,-0.09589311900391495,-0.11725266681318039,-0.044075265042860995,-0.07873433957589938,-0.046506081490700776,-0.03634968026518631,-0.10031044131312307,-0.10080030096383083,-0.0731463046992899,-0.06211361190421785,-0.0891709314282552,-0.11050488298697779,-0.055809464543806475,-0.05637999104875844,-0.043144228090266225,-0.07913272220328578,0.03778073686535788,0.028552354375890477
b1334,fnr,CDS,0.15774275450920414,0.13215137125671017,0.07261052261214501,0.040982971835796037,0.1540481053771048,0.2130925788879026,0.12599139089281242,0.15681749372406473,0.1761290466525669,0.14912126970259848,0.17847106857821943,0.17534701013118328,0.19240425859226426,0.09372666645560432,0.18957722096508528,0.16762157112973103,0.17027032084059182,0.1375325996206781,0.07947101769392918,0.16639902841495002
b1335,ogt,CDS,-0.07902270535406859,-0.07059846460111946,-0.10496174230706169,-0.12976978888073376,-0.09263109632543372,-0.13490628384498954,-0.13340373606946876,-0.1268035213424605,-0.14346946984772574,-0.1426432123119071,-0.12297671851633422,-0.11115411552221667,-0.1145763281600836,-0.12048860274978325,-0.1320616411058722,-0.1339028479597355,-0.09051141403954459,-0.11718245585167293,-0.11271231553422145,-0.15763711642248193
b1336,abgT,CDS,-0.09125605167730527,-0.08187032766471715,-0.12297301227368648,-0.14344917295120418,-0.10547678844710452,-0.14290431936464867,-0.14076696011294307,-0.1338026258318327,-0.15896628036665156,-0.15497976825102247,-0.13848036132805516,-0.12615715245219336,-0.15290402994537342,-0.13782951134942356,-0.15416756270374585,-0.15261103977237506,-0.10497400047722129,-0.12606080407018497,-0.12268772672407524,-0.17079901217529786
b1337,abgB,CDS,-0.09134749310722992,-0.08209781993953831,-0.12334472809835915,-0.14338813942987652,-0.10592946793403722,-0.14327177361774648,-0.14087726333777303,-0.13415897068820873,-0.15887529819977983,-0.15493859196947396,-0.1387561906705282,-0.1260413078306971,-0.153141233322628,-0.13791784051820472,-0.15434992330397768,-0.15210100716835806,-0.10566161130996313,-0.12634679238073115,-0.12309272221371705,-0.17143317838656555
b1338,abgA,CDS,-0.0911191002269573,-0.08198559041729321,-0.12358368827136303,-0.1437057762505495,-0.10620370126446695,-0.14358082889133408,-0.14093918795522142,-0.13433714311639675,-0.1588207088996568,-0.15507276985245103,-0.13890363861396998,-0.126321651814718,-0.15327356042922696,-0.13798724200796134,-0.15430327291787185,-0.15247461129804954,-0.10589065350988348,-0.1263860796637961,-0.12297765385732856,-0.17140331678058268
b1339,abgR,CDS,-0.08247767440453938,-0.0736597523126297,-0.12045912865697915,-0.14009561065029727,-0.10271549219974585,-0.14144631338182131,-0.13876215062305097,-0.1323385399822739,-0.15605994602810142,-0.15269448462507942,-0.13582947610350454,-0.12443917671540428,-0.15137030247048414,-0.13386479351641867,-0.14979656289043647,-0.14894006436321575,-0.10318040151632282,-0.12451877820988637,-0.11945058310979362,-0.16844858945175184
b1340,smrA,CDS,-0.07770122920548019,-0.07128207888695708,-0.11131085196283111,-0.13107511870783825,-0.09406741770502475,-0.12830851149695668,-0.12693454869040582,-0.12127771851789826,-0.14042047547152076,-0.136483808540959,-0.12326716554285537,-0.11043008663786524,-0.12959475089148,-0.12410757497927341,-0.13667225426599786,-0.13168640997684686,-0.09054143648435445,-0.11225941263113927,-0.10950563119074852,-0.1541543101667962
b1341,dgcM,CDS,-0.03519613429732818,-0.026908194067922074,-0.12287867102335162,-0.14295368576193124,-0.08999232986401173,-0.13107163624659032,-0.1279924275718161,-0.11911200193388868,-0.15162875057278133,-0.1477270632113722,-0.12620786224244676,-0.11492717484434888,-0.1359710873738215,-0.13718597026258955,-0.1388740111253864,-0.1347850854270406,-0.08621675173279285,-0.117095792727265,-0.11072513014423814,-0.1528631886239055
b1342,zntB,CDS,-0.07084860001914575,-0.05947447151615553,-0.11240340273018211,-0.1330511609951241,-0.095011675023632,-0.1280092987480056,-0.1213587529276558,-0.11717115124200608,-0.14079386628436227,-0.13786037422927946,-0.12136877327104219,-0.1088673426938811,-0.12415103896362605,-0.12673410590524403,-0.13415666753644287,-0.1320285306124632,-0.09527384540575312,-0.11237323020119502,-0.10773109663585569,-0.14879965271502665
b1343,dbpA,CDS,-0.06429852819081083,-0.05809548917694786,-0.11512404621289281,-0.13302819139032337,-0.08750915678155696,-0.1265781956658515,-0.12480072958082959,-0.11948554964540013,-0.14197008373767983,-0.13950813542710916,-0.12349215076690018,-0.1117373931914502,-0.12895141591578071,-0.1253940262303073,-0.13391917466172232,-0.13083845453642357,-0.08458972891729098,-0.1125523339916381,-0.10690079947603295,-0.14428740688466848
b1344,ttcA,CDS,-0.05989838343840006,-0.05745851080744859,-0.08250513522136498,-0.09589224689734507,-0.0541990454912242,-0.05699285882207334,-0.05846527323542378,-0.06685095680792523,-0.082160590808218,-0.08149998389179362,-0.0837714543478244,-0.07781055811695695,-0.07676948839013019,-0.07586155206838036,-0.0942621055275801,-0.09457436679429393,-0.05689644474510328,-0.06514009413637989,-0.07242372522342153,-0.08117647430335612
b1345,intR,CDS,-0.08969396236518241,-0.08099220748390742,-0.12137486019466062,-0.141324156369925,-0.10422183059987213,-0.140770460023445,-0.13855767037585157,-0.13137210815627473,-0.1570396420009761,-0.15268667533030297,-0.13600488831208185,-0.12449883669547483,-0.15016739276209232,-0.13585598534979923,-0.1508108553762222,-0.14923950737353026,-0.10301721500179184,-0.12165947285858708,-0.12045743122819276,-0.16873384637206185
b1346,xisR,CDS,-0.09203857119513968,-0.08271204908155548,-0.12372265801736528,-0.14373071467861886,-0.1064891178690099,-0.14355392599066086,-0.14111657618228715,-0.1342609590436543,-0.15922976472191203,-0.15494995094369424,-0.13904600214556898,-0.12633960773104994,-0.15343474610694596,-0.13817841156610908,-0.15427994772481896,-0.15248370652967122,-0.10561657764274836,-0.12635488093900923,-0.12353494570101392,-0.17186852916852627
b1347,rcbA,CDS,-0.09120885610056996,-0.08131107582244843,-0.1234746591616946,-0.14247198033553873,-0.106259131405724,-0.14323371585581848,-0.1406327901084715,-0.1336428850341469,-0.1583075694785003,-0.1537458996763443,-0.13814161238902725,-0.12480930028108474,-0.15172294013221865,-0.13698344409702706,-0.1543725416729987,-0.1518078608568586,-0.10582770322237896,-0.1258580123590704,-0.12252076479519786,-0.17052239940408817
b1348,ralR,CDS,-0.09134707171815191,-0.08241820489324479,-0.1235893374480298,-0.14373071467861886,-0.1064891178690099,-0.14302767900676008,-0.14092822213754827,-0.13373627196202473,-0.15832139876786483,-0.15302105513391254,-0.13919217898605005,-0.12644734322904141,-0.15244651601298334,-0.13817841156610908,-0.1538777648506642,-0.15275656347832228,-0.10581075506805081,-0.12567370878116282,-0.12275484993196852,-0.1711872130530751
b1349,recT,CDS,-0.08979593852205692,-0.08125951090682229,-0.12280692647968379,-0.1425067628799513,-0.10528132426477696,-0.14184526371375608,-0.1393252776129724,-0.13258122311721965,-0.15674485978031172,-0.15292237404537384,-0.136857798398715,-0.12508732737267567,-0.1522902574083824,-0.13690016230931915,-0.15177072241155112,-0.14957603094353325,-0.10462922659488876,-0.12482960994942952,-0.12227652656815761,-0.16812797010330421
b1350,recE,CDS,-0.09114691190610488,-0.082391664127849,-0.123437374595694,-0.14327329140587286,-0.10629851597977508,-0.14283476552388372,-0.14051087601786996,-0.13392980408229796,-0.15833450019989434,-0.1544196288347848,-0.13867102677216095,-0.12601118822910812,-0.15328341457546307,-0.13761184304064147,-0.15415201257504388,-0.15238925604744585,-0.10569018105583057,-0.12598338501238054,-0.12309610657714024,-0.17092553108485684
b1351,racC,CDS,-0.09091936180398827,-0.08201630187439406,-0.12362831676703041,-0.14373071467861886,-0.1064891178690099,-0.14322715417272747,-0.14078566650779725,-0.13304938653197576,-0.15843130522544585,-0.15457865447386876,-0.13862145375669344,-0.12674043012142686,-0.15415409878218084,-0.137609950272739,-0.15431175480625473,-0.15306090392104849,-0.10554055306476211,-0.1262537739605333,-0.12309385033485809,-0.17099311261418648
b1352,kilR,CDS,-0.0917532907893379,-0.08303850049592386,-0.12372265801736528,-0.14373071467861886,-0.10638020250373287,-0.14370746937499101,-0.1412720327740066,-0.13448521054809784,-0.15906090182019814,-0.15548311279615873,-0.13912099722025056,-0.12685569551981563,-0.15415409878218084,-0.13817841156610908,-0.15419300836889446,-0.15291677948150456,-0.1059991216975836,-0.12641785614274567,-0.12339787898237471,-0.17210506452118002
