Gene,Mean,SD,CV,Skewness,Kurtosis,Range
solA,48.5756,17.63789481530575,0.3631019445010612,1.2577580220141027,0.7855916832742467,64.30199999999999
bssS,252.34395,197.92437419124855,0.7843436475938834,2.479129867875097,4.995014296190464,790.486
dinI,294.18389999999994,137.83014464985519,0.46851695368052165,-0.27999977343714355,-1.0536765746228147,430.068
pyrC,281.05005,151.0415721192696,0.537418769785914,-0.09993290399446166,-0.6861105187720651,491.36299999999994
yceB,77.23780000000001,24.411473722950767,0.31605604668893683,-0.6144208086455829,-1.0596132460145924,70.76400000000001
grxB,128.93745,84.79984619429634,0.6576820481116722,0.7194711817328983,-0.5266638737628249,282.559
mdtH,9.07645,4.560285857556693,0.5024305601371344,0.7982419638424261,0.6270777096236348,18.875
rimJ,54.54495000000001,13.74246790628463,0.25194757546362456,0.2048824325778295,-0.4778066446693958,52.650999999999996
yceH,48.52615,16.731425076232416,0.3447919333438242,0.426717531319525,-0.6637675586427267,57.745999999999995
yceM,38.303900000000006,13.296018220346626,0.34711917638534523,0.7271202091622463,-0.28205243090724075,48.31999999999999
murJ,31.518300000000004,6.584495241814188,0.20891022808381757,1.663094716701637,3.485371848817773,29.703999999999997
flgN,15.09205,5.3677545582271575,0.35566768982524954,0.07305420478217076,-0.757598687840856,19.653
flgM,20.366899999999998,5.882559833949843,0.2888294160598738,0.08078931236483716,0.29366202117482354,25.043000000000003
flgA,14.353550000000002,6.497249486675516,0.45265801747132345,0.09170331806951701,-1.1728570259033917,22.374
flgB,23.74605,15.44782853578627,0.6505430813034703,0.27280345851784077,-1.0219693805956693,50.345
flgC,30.722500000000004,19.016985854756268,0.6189921345839781,0.03662770980597953,-1.1175550568555686,65.033
flgD,33.53205,21.349987081162123,0.6367039021223613,-0.11748798295191933,-1.351095092840464,68.603
flgE,36.202099999999994,22.940650236046743,0.6336828591724443,-0.22089186768062125,-1.4438050834926466,68.384
flgF,27.333599999999997,18.57677081847395,0.6796313262239131,0.1348236401165058,-0.9567458776122644,63.772999999999996
flgG,27.04955,17.26341716943055,0.6382145791493962,-0.25697079736830836,-1.5135088850226295,47.884
flgH,13.3597,8.785570994234629,0.6576173861864135,-0.09923838978021017,-1.36809834529449,26.288
flgI,10.4012,6.763755579324411,0.6502860803873026,0.19951755896564358,-1.2285626806255123,20.421
flgJ,8.33545,5.802688383073196,0.6961457849394089,0.4387409429753694,-0.6928948076958483,20.352999999999998
flgK,8.05105,5.188913459685493,0.6445014575347927,0.3137243578588659,-0.8133127172686225,18.673
flgL,13.485100000000003,7.035523523706788,0.5217257212558146,0.04065560955817898,-0.9980793566911608,23.191
rne,187.7089,36.73066636004078,0.19567887489639957,0.670770379812825,1.2744093797289455,162.298
yceQ,0.24305,0.21015695262551298,0.8646655117280929,0.8406413905289827,0.7024695932243428,0.811
rluC,131.42475,21.87467471246866,0.16644258187646285,-0.6327689234247597,-0.03017291546818157,82.787
yceF,66.14354999999998,50.575559570206174,0.7646332797408998,2.065866736247762,3.290736841465513,191.604
yceD,1877.8997,354.3280859410415,0.18868317937376608,0.6933795436268343,0.3417965889189678,1430.7359999999999
rpmF,7051.5082999999995,1659.4520081467954,0.23533291567518902,0.42946287802053495,-0.22148425804594396,6246.033
plsX,623.4594500000001,106.65718899573088,0.17107317724630025,0.4392286512790196,-0.711421715004052,369.55600000000004
fabH,331.5227,46.53731684426121,0.1403744505105117,1.3256182720834433,1.8113947796940355,190.67900000000003
fabD,388.94505,40.241847936111945,0.10346409585650196,0.28106924609965417,-0.7594527778005449,152.95799999999997
fabG,998.85245,69.09312800810756,0.06917250691842179,-0.08340678682914865,-1.0495771022919504,233.62299999999993
acpP,9464.00685,1963.5264228433568,0.20747305596501728,0.273074854029856,-0.8854503635280437,6845.852000000001
fabF,894.6379999999999,150.9183441690799,0.16869207899628666,-0.9244986725010879,0.37369885280543214,565.5900000000001
pabC,34.432950000000005,7.621872352333327,0.22135403305070653,-0.2053024054116212,-0.11946247075229888,29.235000000000003
mltG,33.5121,5.191002224497389,0.15489934156610266,0.446267894489753,-0.32372455343617634,20.026999999999997
tmk,59.96970000000001,9.450470659958523,0.15758742598276332,0.9236286959478062,1.3984260700841347,42.694
holB,49.2968,8.987792063038677,0.1823199895944296,0.6646381190362057,0.3978462934136666,37.818
ycfH,88.8208,22.68523512540121,0.2554045350346001,0.8729899731716291,0.2180130310745736,91.167
ptsG,908.7176499999999,524.1185255849025,0.5767671901001401,0.7253501484332078,-0.813202821941823,1700.883
fhuE,45.1059,43.02389077918159,0.9538417541647898,0.6605130280367029,-0.7256573565838464,129.896
hinT,156.59040000000002,44.63668661939296,0.28505378758463457,0.7113748480445804,0.00874505443745921,173.33599999999998
ycfL,148.3878,42.8987069055516,0.28909861124399444,0.6411176413729643,0.46680940152744377,177.98200000000003
lpoB,112.26849999999995,36.422038404327616,0.3244190347633364,0.6268176132154228,0.025180946197763454,141.261
thiK,50.05865,11.009616678039633,0.21993435056757688,-0.9901879816346967,0.0933917234882573,36.763999999999996
nagZ,69.2343,15.459852283967829,0.2232975892580387,-0.6633520964002908,0.24147737710244543,59.249
ycfP,222.79445,96.55098936475565,0.43336353021700336,0.2799353702702345,-0.7067420839181424,311.938
ndh,226.91615000000007,207.52784794012712,0.9145574166498376,1.4013406458841176,1.0287237907159774,707.611
ycfJ,28.685300000000005,27.119244060843194,0.9454056279991211,1.261374021435155,0.3682214205181249,91.216
comR,24.865700000000007,5.865759852065651,0.23589763618420753,0.8086072531552123,0.8396495608566124,24.206999999999997
bhsA,52.59285000000001,36.16107286961462,0.6875663302067603,1.3125204545763516,2.3101958938306844,151.83499999999998
ldtC,19.030099999999997,9.80854927252644,0.5154228970171697,0.6914807956779775,-0.18520190561834227,37.504
mfd,49.04165,11.309029020980025,0.23060050020706943,-0.10740096416402167,0.3182794373410158,46.682
ycfT,0.51345,0.3445195701415615,0.670989522137621,1.0198061831871361,1.0637159993339225,1.464
lolC,74.6167,17.22280148401806,0.23081698177509943,0.2569904337267614,-1.0468075487787682,59.218999999999994
lolD,97.3395,23.262089211282902,0.23897892645105945,0.4343206056084567,-0.9865231501167564,75.05499999999999
lolE,77.20069999999998,19.798997726094488,0.256461375688232,-0.033523822328035004,-1.4831071504859175,61.439
nagK,87.45105000000001,25.41364661063028,0.2906042478692969,-0.12984761658522273,-1.4833968420789254,72.68299999999999
cobB,77.89905000000002,27.211760320387405,0.3493208238147628,0.09569857614033349,-0.6334992267683774,99.958
ycfZ,2.7939,1.3551343650606833,0.48503323850555974,1.215208886493415,1.2730467165677979,5.498
ymfA,12.7967,4.808463318380471,0.37575807187637994,1.534287819066537,1.9800736415586417,18.732
potD,237.09685,71.11213824455821,0.29992865044203754,0.6372516792193098,0.3654520246234374,273.028
potC,65.7251,14.447654214621249,0.21981943298102627,1.3731882814880985,2.3190093892253225,61.255
potB,63.71685,13.468495974622446,0.21138044292243646,0.7788910336364226,1.8774830322633234,63.979000000000006
potA,117.54364999999999,23.97459944734273,0.20396337400908285,2.1224082064772927,5.635452768960542,114.186
pepT,77.65635,49.8319769269693,0.6416986753429603,0.8229952518793926,0.48423758165798203,194.167
roxA,138.84785000000002,35.32497918094518,0.2544150246542901,-0.5119000757103794,-0.4591819160233719,116.20100000000001
phoQ,65.47580000000002,14.723242611956316,0.22486540999814147,0.8477185077384929,0.18775460707310154,57.70399999999999
phoP,130.5082,23.069099655280507,0.17676360301713231,0.26121872120324025,0.3284248474350129,95.815
purB,327.87245,150.24837376490092,0.45825251180726195,0.2235103857693678,-0.7537699244120524,505.8589999999999
hflD,163.8292,43.18983094079828,0.26362718575686317,-0.9033607950321102,-0.41738606502262954,133.054
mnmA,222.6373,52.99731157838897,0.23804327297532338,-0.4439295469074884,-0.36493155550564893,191.844
nudJ,42.21445000000001,12.885396113328005,0.3052366218990891,-0.630475112513547,-0.791004603505761,41.587999999999994
rluE,40.14085000000001,11.83250751676121,0.29477471246277065,0.33559519781764896,-0.8530384758158269,40.647999999999996
icd,1502.9218,662.6137957158834,0.4408837477211944,0.05285994273940818,-1.1002707586203144,2183.903
ymfD,32.94550000000001,11.041347326729365,0.33513977103790693,0.4812904273599494,-0.9560981585958337,35.67100000000001
ymfE,23.16635,6.198649974198541,0.26757128223473015,0.34360587243114993,-1.249796678449158,19.190999999999995
lit,26.197349999999993,10.49590081525565,0.40064742484471344,-0.14673180595579893,-0.33634720086759184,40.449
intE,19.047649999999997,30.437170705492047,1.5979488653714264,2.3860245204095634,4.18255191861084,105.533
xisE,23.191300000000002,38.85208307238053,1.6752869857395025,2.3145759982464957,3.9220852296887436,131.906
ymfH,12.0062,27.496580219135772,2.290198415746512,2.636963043113314,5.214430115803527,99.35300000000001
ymfI,76.74825000000001,38.243890477159184,0.49830309456123334,-0.04290004257464618,-0.969138931272751,129.01899999999998
ymfJ,50.64784999999999,80.63993422112175,1.5921689513201798,2.2104541792647168,3.5721990061693827,277.62
ymfK,40.428500000000014,12.347430734239497,0.3054140206596706,1.0456662504694128,0.3697390383628796,44.57900000000001
ymfT,7.81715,10.224907675686651,1.3080096551411513,1.454108318057015,0.9509360439411765,34.864
ymfL,22.533949999999997,30.963558649814885,1.374084820895355,1.7188390702510719,1.8374522758903336,103.895
ymfM,8.6447,12.17956262329386,1.4089051815903224,2.0431963834172935,3.05587230082274,43.275
ymfN,3.0156,4.146829307466508,1.3751257817570326,2.206969486973195,3.6374995637877987,14.866999999999999
ymfR,2.77115,4.395590916205873,1.586197396822934,2.3143181363042067,4.227612541060018,16.6
beeE,3.3668499999999995,4.937446711504578,1.4664884718667535,2.4820611906927845,4.743646919208781,18.851
jayE,2.6330999999999998,3.852507616714353,1.463107218379231,2.5739011275144805,5.233458249959165,14.916
ymfQ,1.5543,2.495767155552946,1.605717786497424,2.5989932865864747,5.208643696578484,9.484
ycfK,0.7137,0.7367299798147858,1.0322684318548212,1.8929517578534951,3.160538716916273,2.943
tfaP,1.4739,1.0899338415460675,0.7394896814886136,1.1920990462909125,0.5278164630020554,3.991
tfaE,1.4145,0.9643288639747005,0.6817453969421707,1.2337083568828051,0.9768542583426476,3.765
stfE,0.66205,0.9022343886736213,1.3627888961160355,2.5032564755195184,5.949871717645815,3.844
pinE,0.6994499999999999,0.48922467930604774,0.6994419605490712,1.0317845652913,0.2547909728252127,1.738
mcrA,9.325549999999998,3.6820126143327196,0.39483061206392334,0.23717750171186433,-1.2437540842374768,12.252000000000002
iraM,4.576949999999999,5.764981777256998,1.2595684412670007,2.1543253196485215,3.431059383113607,22.022
ycgX,6.099650000000001,6.0073092170244875,0.9848612981112828,2.4492373403317047,5.509217445492109,24.82
bluR,77.16714999999998,38.80166475169115,0.5028261993826539,1.3967968509055704,1.3908603854184785,149.999
bluF,33.9899,47.43864703060931,1.395668920197156,2.225130286260414,3.6272426752561815,169.554
ycgZ,6.6107,5.237755818146386,0.7923148559375537,0.8994644874646051,-0.11255588429146757,18.232
ymgA,10.6908,11.257632604265941,1.0530205975479798,1.9625495937953354,3.04232864768412,42.25
ariR,7.836949999999999,8.66197143887549,1.1052732809161079,1.8088174435723072,2.2852862461543335,30.851
ymgC,4.5783,5.629108184952102,1.2295192942690742,2.2925646772708914,3.9204974738020546,20.057000000000002
pdeG,0.9563499999999999,0.6253829374239855,0.6539268441720977,1.3182936507931164,1.0217478932257613,2.357
ymgD,63.5712,58.267981164705944,0.9165782801757076,0.9205222330442033,-0.9189844551586539,156.30700000000002
ymgG,34.580749999999995,30.7593492913772,0.8894934115476734,0.9110818405052875,-0.8178488985826298,88.017
minE,295.1041,95.48014745810279,0.3235473429820283,0.7790379731654586,-0.03008101946676378,350.127
minD,232.20270000000005,71.43894169598332,0.3076576701992841,0.8511246691201988,0.10446629248351691,266.11199999999997
minC,138.5374,25.60264107757964,0.1848067097951863,0.48575440499936023,-1.2613749168295636,75.966
ycgJ,69.46920000000001,28.197734997877514,0.40590268777929656,1.3359601884641965,0.7294084146899356,99.131
pliG,70.71290000000002,174.59198568388555,2.4690259582605933,2.7114813156588893,5.51118637857725,632.723
ycgL,96.73955000000001,31.077234100111905,0.3212464198987064,1.1063540593471772,0.9432853207556886,128.021
ycgM,65.97749999999999,33.46189353578186,0.5071712862079022,2.2203586846001135,4.237468282105196,135.98100000000002
ycgN,46.8087,14.332970478842423,0.306203130589878,1.1763812157735816,0.7823786881885644,52.229000000000006
hlyE,1.9631,1.4884142709962382,0.7581958489105182,0.6491893878606182,-0.7536617180706444,4.721
umuD,18.06745,21.294443879924714,1.178608153332358,2.0150568918382517,3.0875998700340244,78.687
umuC,9.62055,11.60489089939419,1.2062606503156463,2.0697722387317414,3.2034756249709657,42.074
dsbB,97.33815,12.461803858084446,0.12802589589060862,0.47476057944399147,-0.6509983525211327,45.17699999999999
nhaB,74.02955,13.046447431247932,0.17623296955402176,1.3187416929540137,1.0431202531518151,48.80200000000001
fadR,148.03700000000003,31.36205709217161,0.21185282795633256,0.18688719131390735,-0.6614858355521691,109.96399999999998
ycgB,27.0683,46.069333736856834,1.7019662755642886,2.5535177291661992,4.924759358160729,170.762
dadA,81.5041,51.13518148666028,0.6273939775626046,1.1042849491315165,0.7387576665817517,191.206
dadX,63.76099999999999,45.19178270088723,0.7087684117389508,1.0324613166802918,0.4974203172113638,167.114
cvrA,31.512449999999994,11.29165899644978,0.3583237417734826,0.3428154129545969,-0.4324100055230775,41.091
ldcA,24.9791,7.874671728496302,0.31525041848970947,0.33146299926713657,-0.7368570091179123,29.802
emtA,70.02284999999999,9.64847765071339,0.137790416281448,-0.45565169562726393,0.12766997968460547,41.241
ycgR,1.2523000000000004,0.8738509507979758,0.697796814499701,0.9132500733552973,0.9111381831999039,3.646
ymgE,13.758749999999997,16.944935551041418,1.2315752194815242,2.309700526458104,4.058864664034867,62.107
ycgY,2.10525,1.5285014634223322,0.7260427328926884,1.8808798355314231,4.285837709020067,6.814
treA,16.800449999999998,19.916524233000203,1.185475641009628,2.3897810189884594,4.241244331269868,70.30499999999999
dhaM,115.7565,99.83231862240962,0.8624338039108785,2.048549790275031,3.4208580481678244,394.162
dhaL,85.83255,72.30314872627754,0.8423744689663484,1.692995526857592,2.416150430895607,284.17999999999995
dhaK,105.21495,85.17297637314624,0.809514012724867,1.3915786978373004,0.6888912328331678,275.31600000000003
dhaR,8.816150000000002,1.9056662952750594,0.21615629217686394,0.14544823701556656,-0.5397343041309424,7.449999999999999
ycgV,5.22245,1.6904869580281177,0.3236961498967185,-0.50544178194474,-0.8795544453126132,5.6419999999999995
ychF,233.00509999999994,52.213436001110914,0.22408709509410277,-0.15591662118776295,-0.6999270296768505,192.039
pth,72.05595,14.667382116630874,0.20355546095264687,1.4684494798321777,3.0851945843515116,66.15599999999999
ychH,190.72830000000005,194.89546352369464,1.021848690119372,1.2592166455234037,0.09149446011570017,607.7950000000001
dauA,30.970349999999996,11.346571419433971,0.3663688469595588,0.7811904866286848,-0.6498417620208343,37.637
prs,933.01495,281.21794421773654,0.30140775795472147,-0.3073374889950846,-0.938783279189408,955.5909999999999
ispE,153.5977,41.23913211361523,0.26848795335877573,0.4268228682287001,1.3699090474726745,192.91200000000003
lolB,95.56119999999999,25.77262722673847,0.2696976097698488,-0.6545340057092598,-0.12072538547302392,90.231
hemA,112.96770000000001,37.9317739828262,0.33577539405357637,0.6866049745121631,-0.39124817301151316,126.78299999999999
prfA,97.2817,28.978050948042874,0.29787771953042425,-0.026838753306091295,-1.1040599905526924,95.169
prmC,45.43829999999999,14.663583869752413,0.322714183183623,0.27101861790846554,-0.6378487606756433,52.86800000000001
ychQ,35.74300000000001,16.786379199564713,0.46964102620274484,1.1559889389443516,0.45075725675454237,59.626
ychA,134.94055000000003,33.67353561458674,0.24954348870363083,0.505748761363092,-0.036195105577027764,128.279
kdsA,250.81810000000002,55.50154036923566,0.22128203813534852,0.2642902484346891,-0.754998621889913,196.543
chaA,41.07090000000001,16.015405132821993,0.38994531731279297,-0.03440723816681282,-1.256527435694745,49.53600000000001
chaB,24.599799999999995,26.804812035783506,1.0896353643437553,2.387119505735076,4.400779808096173,103.30699999999999
chaC,42.4722,33.28966791600503,0.7837990006640821,1.6272344769228597,2.0176496928415695,126.64999999999999
ychN,165.16385,37.8469066486424,0.22914764125831655,0.4934369926428682,-0.4974918512832205,135.701
ychO,13.850250000000003,5.812540081355862,0.4196704089352799,0.25228927830138925,-1.2062950792671212,19.237
narL,77.7795,31.016304502632156,0.39877222793450917,1.2583402315535708,0.40218732872811636,101.48899999999999
narX,21.218200000000003,7.824594683297962,0.36876807096256803,1.3729633811541215,1.501837830555277,30.951999999999998
narK,43.77225,93.18888785566827,2.1289489997811004,3.690689917676396,12.607860223679323,423.887
narG,40.07825,76.5170226247419,1.9091907112895874,3.7479480967067182,12.96789234467861,352.438
narH,40.10939999999999,65.64293212156042,1.636597209670562,3.735678710070067,12.979953841479583,306.158
narJ,39.13615000000001,62.559304961708975,1.5985043230289377,3.610241806952286,12.2875467448467,289.806
narI,46.73065,56.49050476829107,1.208853392116118,2.7349484074758625,7.797462570437752,253.64
ychS,1.4314500000000001,2.002307208013585,1.3987964707210065,1.965815095115691,2.233064191917677,6.856
tpr,33.02149999999999,32.44444673835408,0.982524922803449,2.1126941901371787,3.536053536157964,125.548
tyrV,0.0,0.0,,,,0.0
tyrT,0.0,0.0,,,,0.0
purU,170.6552,50.17306077190281,0.29400253125543674,-0.7526551039038304,0.23327674172032475,180.875
ychJ,134.15615,34.410330705939245,0.2564946199331096,-1.0175836761103445,0.12108681229187823,121.72000000000001
rssA,75.66640000000002,38.552532872487255,0.5095066353425991,0.943307543771846,0.3771914682188213,139.612
rssB,63.73979999999999,38.48629283893437,0.6038031628422803,1.5421807657530384,1.8449178505159098,143.572
galU,283.64700000000005,54.83037378948585,0.19330496634720565,1.159849554106625,1.2086186660672187,213.839
hns,3552.2484500000005,666.752082588461,0.187698606100725,0.4328105785542024,-1.0588657471262761,2115.2499999999995
tdk,49.90689999999999,12.44484918138297,0.2493612943577536,-0.8758643190784543,0.3835865661835509,48.473
adhE,691.9128000000001,463.68840383915716,0.6701543949456595,0.6490802328091999,-0.7492161943122571,1470.85
ychE,27.662200000000002,7.970327125294829,0.2881306304377392,-0.9652148149967129,0.40740605085859194,30.757999999999996
oppA,1262.7091,578.7974692644542,0.4583775227916344,-0.7361318937869699,-0.9066618176881591,1713.926
oppB,355.834,174.2651192990605,0.48973712264443675,-0.4006779947484816,-0.8205060178208177,558.705
oppC,314.2312,149.96361506452507,0.4772397364250433,-0.41676979396808417,-0.8104686348707588,500.983
oppD,451.283,221.667352134727,0.4911936681300359,-0.27188858810887345,-0.8108672735217533,727.086
oppF,539.95645,262.0489370794529,0.48531494915831247,-0.4698716204607871,-0.8922528307634763,819.577
yciU,114.51635000000002,31.943703084736267,0.27894447460765437,1.3088814498906232,1.563856209966752,132.216
clsA,44.61325,7.294873945557863,0.16351361861235986,0.9724930171258916,0.7906647096191768,29.513999999999996
kch,22.7652,9.953075195768973,0.43720569974210516,0.10614989322072119,-1.125113366734339,33.815999999999995
yciI,179.9205,112.35807205092121,0.6244873266299349,0.9148749449866572,-0.42014423580094284,365.124
tonB,184.82099999999997,116.84286399217856,0.6321947397329232,-0.015053674373536026,-1.681627729002655,322.876
yciA,72.81939999999999,19.433275115798565,0.26686947593359145,0.6791757892590992,-0.22363236405629117,76.197
yciB,104.75249999999998,17.329664938905683,0.16543438045779993,0.12929906328196294,-0.33868059534083716,66.498
yciC,68.06890000000001,10.623410364800343,0.15606848891050598,0.1667891910621045,-0.02124325853378517,45.979
ompW,126.69675,117.44289371832683,0.9269605867421764,1.1116576649644625,0.7181097475457743,427.932
yciE,24.72825,29.215052751107603,1.181444410789587,1.3692875161111684,0.7934163269223937,99.774
yciF,16.788,21.993303483225596,1.3100609651671191,1.6000149790052693,1.4841173471773788,75.701
yciG,44.67935,93.25450616868758,2.0871947816762684,2.592484535409884,5.2839970161461025,351.587
trpA,655.63525,535.000506384598,0.8160032676470613,0.5144122198374135,-0.9272978501248268,1675.116
trpB,400.91190000000006,322.1715737285434,0.8035969342105919,0.4740401775019427,-1.0526822219104066,981.91
trpC,203.7118,172.19379310673256,0.8452813882491468,0.6429491359766135,-0.9484448265830441,530.669
trpD,144.18829999999997,172.3349773237239,1.1952077756913975,1.962034930073035,3.1065650354329533,659.53
trpE,217.58280000000005,344.49214464004075,1.5832691951755409,2.4920834310246325,4.759912019708151,1298.015
trpL,54.7347,67.63686692773402,1.2357218899114095,2.2469136222576904,3.9813243398992837,259.506
yciV,38.504749999999994,6.589831280285678,0.17114333375195734,-0.40547809664738926,-0.7833617778547612,23.606
yciO,78.63969999999999,20.637348988513136,0.26242914187761573,-0.3573896818853595,-0.26378265310827764,75.609
yciQ,12.535050000000002,4.187520136322363,0.33406489294596853,0.25003645417409687,-0.01166634797980004,16.881999999999998
rluB,206.62145,59.433581459496715,0.28764477966589,-0.1799655851749029,0.12900364433708278,236.87699999999998
btuR,25.34525,8.386136604225861,0.33087606570169403,1.3454847149683433,1.0767216340143415,30.52
yciK,23.816499999999998,6.531680210207864,0.27425021351617007,1.21204400382306,0.7154828217535174,23.027
sohB,95.49955,25.69281902845516,0.2690360219336652,-0.6786998055093376,-0.5388327294653066,85.23600000000002
yciN,194.95295,62.34056430816556,0.3197723569105549,-0.18010819425786623,-0.729959319765813,229.902
topA,193.63465000000002,25.604272797770136,0.13222980906449405,-0.1804300354387386,-1.0059887159591092,85.417
cysB,94.8114,26.956253672239125,0.2843144777130084,0.0020554766109894904,-1.0557597538854842,84.662
acnA,44.998400000000004,37.013427959394186,0.8225498675373831,1.316389085691661,0.7626478784840476,124.03399999999999
ribA,116.03995,21.259498547027228,0.18320844284254886,0.06757373970545363,-1.3545049108496057,67.316
pgpB,36.94175,10.797030312349293,0.2922717606055288,-0.08698614416385157,-0.46140036324477984,40.73
lapA,122.27749999999996,27.39740379075514,0.22405924058600435,0.3346550352383156,-0.6370179831634797,102.32199999999999
lapB,59.982450000000014,14.297352432402153,0.2383589271929064,0.01959318587511744,-1.0174095263145688,48.949000000000005
pyrF,155.16630000000004,55.708309171499444,0.3590232490656762,0.31573292280354887,-0.8773459539669886,190.132
yciH,134.37574999999998,50.691758726926686,0.3772388896577447,0.41394218378817266,-0.4925228390815155,192.055
osmB,108.88785,95.58052842293715,0.8777887378889119,1.2550812591377931,0.38254621129470223,326.449
yciT,80.82920000000001,24.11813754177985,0.29838396942911527,0.801181737607371,-0.7626346175790246,71.93
pdeR,16.787750000000003,11.265710176296736,0.6710673065953885,2.4560492956360065,4.556113530909216,42.99
rnb,192.993,43.92570130405013,0.22760256229008374,1.0269558218875587,2.5275074478361104,205.666
yciW,44.73524999999999,23.565371221963535,0.5267741036869926,-0.09409759136988591,-0.7416185647681313,77.664
fabI,811.0088500000002,229.2945165165431,0.2827275146461633,1.399627528960582,1.3194002136781586,911.0989999999999
ycjD,14.821249999999997,4.732771335397253,0.319323359055225,1.1810519498172642,1.71444945170178,20.063000000000002
sapF,36.714549999999996,7.147136220561573,0.19466767863317333,0.8277738760977243,0.25031702676028855,27.492000000000004
sapD,42.4962,7.488128081731846,0.17620700396110348,0.430794668033265,0.0013213758258538988,31.646
sapC,21.185150000000004,3.8906191805283052,0.18364841318226705,1.1891849412505116,2.745070594865081,18.894000000000002
sapB,26.646199999999993,4.498775395944755,0.16883365717981388,0.8742947152368222,1.1162256325373585,19.278000000000002
sapA,32.753,6.723239820518865,0.2052709620651197,2.1721501224146293,5.602338375903816,30.152
ymjA,41.111349999999995,15.46234173139441,0.3761088295907192,1.2102687084145383,1.8126956560817842,66.14200000000001
puuP,5.113550000000001,3.0653277059291466,0.5994519865708062,1.6715948179330775,1.6258519011397645,11.235
puuA,12.772950000000005,11.441223634757181,0.895738543935205,1.9640717394780474,2.8159480230925213,41.012
puuD,13.71885,13.628771455907845,0.9934339580874377,2.251837581365784,3.990754304359174,53.156
puuR,28.28095,11.931087621816953,0.4218771866509772,1.6331684753481837,1.773389364332127,43.858000000000004
puuC,3.5288499999999994,2.700316127204758,0.7652113655170264,0.938793166782822,-0.3257961308234356,9.238000000000001
puuB,2.0578499999999997,1.5546666007455374,0.7554810120978388,0.8996356665098881,-0.12320881735714062,5.423
puuE,1.83535,1.4974263983318357,0.8158805668302153,1.4868841681768377,1.2570288788028323,5.484999999999999
pspF,10.297749999999999,2.4732132705407652,0.24017025763305241,-0.5913129323816515,0.25522980989812005,10.518999999999998
pspA,48.44525000000001,11.602579848668865,0.2394988125496073,-0.0020839882257646125,-1.0399013948413636,38.233999999999995
pspB,19.517500000000002,5.526068770168497,0.28313404740199805,-0.027234578841299498,-0.9144974236396579,19.639
pspC,18.711949999999998,5.405275760772988,0.2888675825220241,0.3609703475139333,-0.4449093493617613,20.326999999999998
pspD,7.46875,2.624018671206839,0.3513330438435935,1.2342070142890047,1.2085431568028877,10.963999999999999
pspE,126.64205,47.06926817772762,0.37167171707760277,0.7935419535862539,0.6873292230467705,187.202
ycjM,0.9210499999999999,0.7880958046890117,0.8556493183746939,1.6445287763899932,1.2168334098838125,2.5629999999999997
ycjN,0.5799,0.57930992523319,0.9989824542734783,1.7507508104580178,1.7515091249529382,1.98
ycjO,0.6431500000000001,0.4421964644339603,0.6875479506086609,1.8905285727872785,3.642298622470067,1.874
ycjP,1.02105,0.5202445249971149,0.5095191469537387,0.8458769722708435,0.38714261786212667,1.9040000000000001
ycjQ,1.6315000000000002,0.6533919191419496,0.4004853932834505,0.7729443874525836,0.7374421353389602,2.7910000000000004
ycjR,1.6894000000000002,0.8318083281242393,0.49236908258804263,1.8666129601255634,2.9468407624671853,3.4570000000000003
ycjS,1.9213999999999996,0.6288891961646595,0.32730779440234187,-0.16744629507076983,-0.7455195490772155,2.427
ycjT,1.5474499999999998,0.6443814230881059,0.4164150202514498,1.149819248015358,0.7496431182918979,2.514
ycjU,0.44565,0.3765916782209389,0.8450391074182406,1.1810835250331924,1.1850630236771487,1.506
ycjV,0.47165,0.2570030257859971,0.5449019946697702,0.3114601723091599,0.08684533884100754,1.058
ompG,0.4392499999999999,0.3864839991240871,0.8798725079660493,1.5368228737582523,1.5551335069090966,1.519
ycjW,10.142750000000001,2.035712389855337,0.20070615857191954,-0.5494398514867577,1.3142045313534485,9.568999999999999
ycjX,10.549249999999999,3.7627170176965414,0.3566809979568729,0.44894210511047783,-0.9459420693044986,12.819999999999999
ycjF,13.146199999999999,4.312433622372456,0.32803651415408686,0.4199344688110811,-0.683039413905068,15.198
tyrR,57.04894999999999,11.539846170072952,0.20227972942662317,1.11970174688432,0.27311005373370056,41.815000000000005
tpx,1251.3056,605.4201507869425,0.48383076906787803,1.0675581055378867,0.5556419461314319,2160.7490000000003
ycjG,31.534550000000003,14.645656832317217,0.4644320858333864,0.972626523205638,0.3472000251868663,53.646
mpaA,36.0942,16.954909674284846,0.46974055871261433,0.806755840474137,-0.2002977002066455,60.885000000000005
ycjY,3.4301000000000004,2.406978404993543,0.7017225168343614,1.6577361640386068,2.6777050901703534,10.014
pgrR,11.924450000000002,2.0812709041150286,0.174538104827898,-0.03650956238427917,-0.8874072507169526,7.3759999999999994
mppA,28.627250000000004,10.792056561608051,0.3769854443443939,1.590538099831096,1.7300157530122275,39.723
ynaI,18.49525,5.258385462387921,0.28431005054746067,-0.36344309947248876,-0.31725965331181705,20.312
insH-4,43.20284999999999,11.648133834156484,0.26961494054573915,1.211074685561093,1.6867419713520997,50.074
ynaJ,385.78780000000006,145.55851530917224,0.37730201760960874,0.1935138801109873,-1.2715218030389877,486.326
uspE,131.48385000000002,70.8395923078665,0.5387702923809007,0.7939910797155919,-0.29683676882481036,245.644
fnr,464.6897000000001,82.17571386403138,0.17683997270443344,-0.43930637625601066,-0.41935073637376874,311.892
