gene_name	module	frequency	Poor_M9_ATC5.rep1ME	Poor_M9_ATC5.rep2ME	Rich_LB_ATC12.rep1ME	Rich_LB_ATC12.rep2ME	Rich_M9_ATC5_1.rep1ME	Rich_M9_ATC5_1.rep2ME	Rich_M9_ATC5_2.rep1ME	Rich_M9_ATC5_2.rep2ME	Rich_M9_ATC5_CAM1.2.rep1ME	Rich_M9_ATC5_CAM1.2.rep2ME	Rich_M9_ATC5_NOX.rep1ME	Rich_M9_ATC5_NOX.rep2ME	Rich_M9_ATC5_PH5.rep1ME	Rich_M9_ATC5_PH5.rep2ME	Rich_M9_ATC5_TMP.rep1ME	Rich_M9_ATC5_TMP.rep2ME	Rich_M9_No_ATC_1.rep1ME	Rich_M9_No_ATC_1.rep2ME	Rich_M9_No_ATC_2.rep1ME	Rich_M9_No_ATC_2.rep2ME	ME_min	ME_max	ME_mean	ME_median	ME_std	Poor_M9_ATC5.rep1ME_raw_ratio	Poor_M9_ATC5.rep2ME_raw_ratio	Rich_LB_ATC12.rep1ME_raw_ratio	Rich_LB_ATC12.rep2ME_raw_ratio	Rich_M9_ATC5_1.rep1ME_raw_ratio	Rich_M9_ATC5_1.rep2ME_raw_ratio	Rich_M9_ATC5_2.rep1ME_raw_ratio	Rich_M9_ATC5_2.rep2ME_raw_ratio	Rich_M9_ATC5_CAM1.2.rep1ME_raw_ratio	Rich_M9_ATC5_CAM1.2.rep2ME_raw_ratio	Rich_M9_ATC5_NOX.rep1ME_raw_ratio	Rich_M9_ATC5_NOX.rep2ME_raw_ratio	Rich_M9_ATC5_PH5.rep1ME_raw_ratio	Rich_M9_ATC5_PH5.rep2ME_raw_ratio	Rich_M9_ATC5_TMP.rep1ME_raw_ratio	Rich_M9_ATC5_TMP.rep2ME_raw_ratio	Rich_M9_No_ATC_1.rep1ME_raw_ratio	Rich_M9_No_ATC_1.rep2ME_raw_ratio	Rich_M9_No_ATC_2.rep1ME_raw_ratio	Rich_M9_No_ATC_2.rep2ME_raw_ratio
yqcE	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.8064116442049765	1.4037488743387465	-0.85510087485325	-0.6082764067674141	-0.2285352796641907	-1543239130.8583198	-3.6606224563351457	-1.268935336086451	-0.29611972839055045	-0.5032533111557311	-0.06142891859994816	-0.057880962440662785	1.6677717887144754	-4.620190240773769	0.15695805611313862	0.21923186519947616	-0.22655624993918264	-2.4224273171946997	-0.04106617348295574	-0.004409631978551476
ygcE	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.3111861074911775	0.27522131183525084	-0.2045424019582525	-0.7938901632442353	-0.02490777767126573	-0.09823291730479439	-0.13340935174199198	-0.08206048703398186	-0.10951467049974548	-0.10055579827051367	-0.012774209372466285	-0.005287991611080383	0.045628597234511056	-0.08376913965140725	0.03772765884680959	0.06076611139667616	-0.023834821422173146	-0.14783776129348647	-0.006407795124383183	-0.0013289898749586956
queE	tan	82.0	-0.201037548891059	-0.151531084205353	-0.0045888595573939	-0.135767808996336	0.40700531465908	-0.262358333872225	-0.338798777081786	-0.341257411281468	-0.0834863030402881	-0.0677829476523573	0.150764819797652	0.148311776041807	0.342474715735489	0.0235016893310982	0.152805814058539	0.12785317915088	0.361840052315221	-0.300487725135773	0.0508608027139172	0.121678635910356	-0.341257411281468	0.40700531465908	0.0	0.0094564148868521	0.2294157338705617	-0.0048285708872597335	-0.00340871652056852	-6.45527249341497e-05	-0.0024419109875417904	0.004820453077103502	-0.004356953863960161	-0.007210785933421007	-0.0063797164248465725	-0.0014403130053186133	-0.0015649923266613712	0.0021260533301038173	0.0025185398730099002	0.004971110500856241	0.0003529524123854594	0.0028120836610636742	0.0019806537334956854	0.005320864247915137	-0.0058870680054812306	0.0007306641772460056	0.0019422899087004326
ygcG	purple	91.0	-0.21786761971334	-0.209890679267808	0.0777224873553478	0.0034298009116292	0.065974097075134	-0.251996955047913	-0.289392624471912	-0.32332883597063	0.0915116041307314	0.0929060280198913	-0.0908161897682165	-0.0877000192379393	0.496104407193291	0.183235522963564	0.351126722117136	0.347101476782841	-0.0211067270179255	-0.279453533952569	-0.0372781666972015	0.0997192045958878	-0.32332883597063	0.496104407193291	-8.396061623727746e-17	-0.0088384630531481	0.2294157338705619	-0.2320208942634079	-0.31326967054896715	0.1472016805972496	0.003715927314874539	0.07480056357724944	-0.6222147038220073	-0.9711161895030604	-0.6021021154015456	0.1676036705691051	0.12487369357512271	-0.2281813813271771	-0.0995459923245622	0.4576608922447334	0.20113668821466957	0.34356822124964387	0.2569218925113553	-0.05425893834942288	-0.37662201341316576	-0.08609276373487644	0.1115427344473018
eno	pink	119.0	-0.259233556813635	-0.259789849676049	-0.291446710693176	-0.333761323027722	-0.209100251040532	0.148404084785637	0.156057215283802	0.152559914181996	-0.0579745437262665	-0.0573053433323819	0.175542458271713	0.138509161736438	0.0109385162193615	-0.239692252776253	0.453044587146182	0.423999313842883	-0.182367522378176	0.052877756056891	0.0428669282584227	0.135871417680865	-0.333761323027722	0.453044587146182	-2.914335439641036e-17	0.026902722238892	0.2294157338705617	-0.000140297257908226	-0.00014375005861228134	-0.00021536526841574945	-0.0002442895444897263	-0.00013732581514728324	4.42403786638572e-05	4.675807173408307e-05	4.3505066900768695e-05	-3.1866506307538256e-05	-3.255258532179002e-05	4.5670212368902386e-05	3.7405014893891023e-05	7.546208667424724e-06	-0.00014630046996883035	0.0001259937262818411	0.00011890897302665696	-0.00011796233095890311	2.2573802799941e-05	1.7609694964598442e-05	4.809480020207074e-05
pyrG	yellow	309.0	-0.270217086153461	-0.282795296888209	-0.285502421866562	-0.27569171379833	0.0670802538892078	0.345279626034908	0.329025456732074	0.344982324451014	-0.0954226291835381	-0.082411947103521	0.176078552556163	0.17338258106672	-0.107917562182229	-0.269692833376145	-0.175216167314618	-0.168980372823517	0.102514785689755	0.303097756287176	0.0679521593270692	0.104454534656042	-0.285502421866562	0.345279626034908	-5.551115123125783e-17	-0.0076658466071566	0.2294157338705618	-0.000909353384126901	-0.0009982220088606349	-0.000862188223806346	-0.0007639704206766759	0.0001237396494595317	0.00044381498524373735	0.00042664753177185593	0.0004660311087664457	-0.00019999586937443405	-0.00017104159839177998	0.00034562479645924626	0.00034153220567804103	-0.00027302101383915126	-0.0007036517636798156	-0.0003396287442738838	-0.0003214699786806728	0.0001938667253347359	0.0004270823147542124	0.00013593911906861997	0.00018610190825198657
mazG	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.002337348422647787	0.00362544490111461	-0.01070439524155382	-0.016520005186525265	0.0014348627883270099	-0.0028822991303014693	-0.003840046010654557	-0.002530820824305986	-0.0018041536678054565	-0.0024643671953603072	0.002112163153020775	0.0020780915678456037	0.005039673422111012	-0.009812383204243434	0.0045717239617322535	0.004585186320400185	0.0012285380312865367	-0.004629726423302726	0.0021015602605365005	0.0031862040316664926
mazF	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.002459906902275409	0.003483036982476561	-0.012461695193231747	-0.014204297085404065	0.0012741480216297587	-0.0029985799401960962	-0.004252351444177356	-0.002331562267470762	-0.0016120960878669563	-0.0020227286244227883	0.0029852513073135188	0.0021056794849726667	0.0051623307649978885	-0.010656841714903444	0.004009719950235288	0.0037883171811477425	0.0012403891610706411	-0.005926030704057656	0.002054450299501282	0.0034067493239345087
mazE	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.00245970809782216	0.004137431080862821	-0.010977888986838663	-0.018410409382567612	0.0016691166178979767	-0.00393877883499275	-0.005951203455455814	-0.0032783182509960474	-0.0018869098744859064	-0.002655749530828866	0.003041855219799195	0.002545175873995066	0.005908377459452461	-0.015982975151047414	0.005726834276459009	0.004979866845569613	0.0015047224767668044	-0.00576649116477365	0.0025783345809559884	0.003781296782874974
relA	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.00203362275480439	0.00261063760382067	-0.009345463746300825	-0.01134818245665635	0.001682765996664407	-0.0031592786350624815	-0.003909995638675131	-0.0025962207763415993	-0.0014281625587938514	-0.0018434966686722426	0.00227382409306254	0.0020701419235783377	0.004745541262123824	-0.008251651744525931	0.005176668152180724	0.0053373897511115286	0.001584115254820653	-0.005504528735918924	0.0019535182481049823	0.0029723254287630655
rlmD	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.005172535375323334	0.006682031750064713	-0.024551652833195395	-0.02603247663289628	0.004072498850080818	-0.006591850315459017	-0.008142730143069979	-0.004602832630752588	-0.0034591041823632345	-0.004858210814973699	0.004809310957006368	0.005576040931339631	0.010202641606842476	-0.017982348075652518	0.012450090208203425	0.010695449089749981	0.003862695760272543	-0.011413456192967592	0.004201485536862239	0.006329291620062987
barA	salmon	78.0	-0.0237728329664407	0.0078193831384096	-0.17727962567562	-0.238974695440697	-0.100368568344796	-0.163818080763224	-0.0922541380222476	-0.0793547733356389	-0.124281586365831	-0.139953403769111	-0.0312129352978414	-0.0167631067682757	-0.056076497197195	-0.16471274184547	0.355439239575353	0.326737331818587	-0.0949567547873658	-0.197151971623885	0.522496775053197	0.488438982618092	-0.238974695440697	0.522496775053197	-1.9428902930940238e-17	-0.0858044556789432	0.2294157338705618	-0.00114507167123167	0.0003748326129336849	-0.011710901418656362	-0.01822425802186357	-0.004727899022318339	-0.008324089469676017	-0.004519160283249123	-0.004117406389022928	-0.006909522786781065	-0.00769397491858774	-0.0013442263263497589	-0.0007589237037430143	-0.0024268185916473364	-0.010658259469746991	0.015836715361582293	0.014766454188032133	-0.00459171928372175	-0.010675906840520118	0.01817506522377894	0.018561238176632792
gudD	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.09957742553719737	0.11033413153374738	-0.08023535576381494	-0.09425496481991795	-0.013298093657724355	-0.05852253055966325	-0.056486835043184414	-0.03720153648876975	-0.027294800918204454	-0.03751395990331048	-0.00458777206457603	-0.0024618015677037586	0.012918244964750126	-0.052825394133737026	0.01671256260785747	0.02027255423689748	-0.012513281246640902	-0.05475295841253761	-0.0032311502793606855	-0.0002996741874906862
gudX	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.2696754085761895	0.2534162335227221	-0.1472901028455359	-0.20545968068737586	-0.019775131246589205	-0.18198574656348113	-0.1018219272114932	-0.05761500418554208	-0.05175059667226621	-0.06610266540583333	-0.00799840395365529	-0.005131714195770103	0.03158902885466149	-0.14088148505877796	0.05254266634519092	0.05286786129810376	-0.019974796978396613	-0.15907121219852624	-0.008394742645687086	-0.000827654002128123
gudP	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.3891906464679098	0.48122528775983975	-0.21279007945656914	-0.41446856891061806	-0.02909176132208202	-0.2852567709534787	-0.3120281095836611	-0.25755618207695297	-0.08080431170426397	-0.10886704282144388	-0.013023122259692831	-0.00816919491777407	0.1299218086597922	-0.17209877687695987	0.09147555499587379	0.11963090516517096	-0.033787823774289405	-0.3425654791992505	-0.009678015406811225	-0.0017489437626244473
yqcA	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.00684919132678477	0.005545399522560925	-0.001814270310577103	-0.0030414248708070823	-0.0006626488148452778	-0.0021716492842383797	-0.002234812244404851	-0.0013286263031703483	-0.001266580907364022	-0.001484027457366814	-0.0001730929851775189	-7.378763086485458e-05	0.0009542254019337617	-0.0019255112727233354	0.0007498192045501962	0.0009155221802305599	-0.0006351450797285748	-0.0027646517030020215	-9.546597672922037e-05	-1.2476810180974997e-05
truC	purple	91.0	-0.21786761971334	-0.209890679267808	0.0777224873553478	0.0034298009116292	0.065974097075134	-0.251996955047913	-0.289392624471912	-0.32332883597063	0.0915116041307314	0.0929060280198913	-0.0908161897682165	-0.0877000192379393	0.496104407193291	0.183235522963564	0.351126722117136	0.347101476782841	-0.0211067270179255	-0.279453533952569	-0.0372781666972015	0.0997192045958878	-0.32332883597063	0.496104407193291	-8.396061623727746e-17	-0.0088384630531481	0.2294157338705619	-0.007796300580187512	-0.005877973542842164	0.0017876690515754952	9.124723080848142e-05	0.001972909601529127	-0.007279992923527747	-0.008345376603279176	-0.010715833227409606	0.002417679959069282	0.002379947947329234	-0.002432598231275721	-0.00213205667423395	0.014490723425437875	0.0038657283325646413	0.0075490018299644406	0.00800713919081965	-0.0006142640498799657	-0.008851589558536916	-0.0008964545665929563	0.0020707104802186144
yqcC	red	223.0	-0.0645988971819715	-0.057703178329199	-0.114255192194733	-0.164403118369362	-0.0594892794461885	-0.141164766699976	-0.15525830571142	-0.133870644811729	-0.036787803364014	-0.0219768952951195	0.0552426571557554	0.0469768595354461	-0.0235443903083038	-0.13771262545228	0.638557191732646	0.651839974447252	-0.0444433231605418	-0.14508376058765	-0.0597760939193343	-0.0325484080392755	-0.164403118369362	0.651839974447252	8.222589276130064e-17	-0.0585962288876937	0.2294157338705617	-0.0027101400059561798	-0.002470593351995162	-0.004022078790253564	-0.006609967769755629	-0.002852929188863826	-0.006881386696888758	-0.007518926132569131	-0.0069510693603888575	-0.0015140882974858624	-0.0008352422961051801	0.0019248312597824183	0.0015083274854855065	-0.0011097469036719363	-0.005916253187793959	0.018524475406360305	0.018812663408677075	-0.0016106738361374915	-0.005841907009770484	-0.0023587757051272314	-0.0013989086706182791
syd	red	223.0	-0.0645988971819715	-0.057703178329199	-0.114255192194733	-0.164403118369362	-0.0594892794461885	-0.141164766699976	-0.15525830571142	-0.133870644811729	-0.036787803364014	-0.0219768952951195	0.0552426571557554	0.0469768595354461	-0.0235443903083038	-0.13771262545228	0.638557191732646	0.651839974447252	-0.0444433231605418	-0.14508376058765	-0.0597760939193343	-0.0325484080392755	-0.164403118369362	0.651839974447252	8.222589276130064e-17	-0.0585962288876937	0.2294157338705617	-0.0014582802199189916	-0.001178361378202516	-0.0024269338585907003	-0.0033955659865204783	-0.0009474776537529824	-0.0025134833733948684	-0.0028742489533187697	-0.002588723238097364	-0.0008304806953972956	-0.00048218208993636185	0.0008866915533330455	0.0007502852414145228	-0.0004290784062600926	-0.002780107508878167	0.008190200750745788	0.008267149979672683	-0.0007413522020474371	-0.0025930967039794455	-0.0010015430252552494	-0.0005899015521109812
queF	blue	672.0	0.12174079259361	0.180180986140495	-0.360491918549808	-0.437449737339189	0.108238874437448	-0.151032474427797	-0.167210963487942	-0.116944168649531	-0.0896357666775785	-0.0998216576152646	0.116308376184242	0.110394458358662	0.320281325321999	-0.335083074041709	0.282143944298306	0.295515258349792	0.0873085122694403	-0.229615911690122	0.145812555556804	0.219360588968143	-0.437449737339189	0.320281325321999	1.2490009027033013e-17	0.0977736933534441	0.2294157338705617	0.002120919731595993	0.003141778311080994	-0.008004705641163718	-0.008606471577461024	0.0025062256746653695	-0.003106705223239679	-0.003688097478670034	-0.002537740737154008	-0.0020280961757037468	-0.0023381270375767596	0.0019893675905968016	0.0018821942705902954	0.006704654078333661	-0.006322680039279752	0.0039987520096701435	0.004184583097561484	0.001711159913557421	-0.004971440268692966	0.002738058278379164	0.003568869909186415
ppnN	salmon	78.0	-0.0237728329664407	0.0078193831384096	-0.17727962567562	-0.238974695440697	-0.100368568344796	-0.163818080763224	-0.0922541380222476	-0.0793547733356389	-0.124281586365831	-0.139953403769111	-0.0312129352978414	-0.0167631067682757	-0.056076497197195	-0.16471274184547	0.355439239575353	0.326737331818587	-0.0949567547873658	-0.197151971623885	0.522496775053197	0.488438982618092	-0.238974695440697	0.522496775053197	-1.9428902930940238e-17	-0.0858044556789432	0.2294157338705618	-0.00018874817758190312	5.9058338973343104e-05	-0.002993223119111554	-0.004113161711543838	-0.0008463778889986677	-0.0022675665904881236	-0.0010900234893631193	-0.0008897172734428238	-0.0018593059312991787	-0.0022278833437194318	-0.00032894502253015556	-0.00018966652449905748	-0.00048523352194585774	-0.0024484227230162177	0.0030295785103973904	0.002666046524569271	-0.0008481083463944858	-0.003404278342062836	0.0032280983760754546	0.0023372634696217894
sdaC	green	295.0	-0.042320737802992	-0.0444642309183998	0.516534525365087	0.481975314337589	-0.106426563993159	-0.171530025049753	-0.192236178428971	-0.175309507660829	-0.100607978902075	-0.0946436985615574	-0.0998446218375351	-0.0854547018219013	-0.0305846069488177	0.551300161087818	-0.0345018984182955	-0.0370815744980814	-0.104783024087098	-0.18082185370246	-0.0274792943211674	-0.0217195038374002	-0.192236178428971	0.551300161087818	5.793976409762534e-17	-0.0649594663701505	0.2294157338705617	-0.0012044836578720402	-0.001716898251540652	0.0003024608805532627	0.00027128137728931503	-0.0015338776085719907	-0.0011014790309307506	-0.0011546340548676565	-0.0010425285009385758	-0.00043067746657623584	-0.00041504022874364635	-0.0006770320316634465	-0.0006163739573567798	-0.0005482193075484002	0.0002694828312102469	-9.693368813314725e-05	-0.00011393203848601381	-0.0014912124338181223	-0.0017302698789766998	-0.00013583236195789186	-8.684987598978011e-05
sdaB	green	295.0	-0.042320737802992	-0.0444642309183998	0.516534525365087	0.481975314337589	-0.106426563993159	-0.171530025049753	-0.192236178428971	-0.175309507660829	-0.100607978902075	-0.0946436985615574	-0.0998446218375351	-0.0854547018219013	-0.0305846069488177	0.551300161087818	-0.0345018984182955	-0.0370815744980814	-0.104783024087098	-0.18082185370246	-0.0274792943211674	-0.0217195038374002	-0.192236178428971	0.551300161087818	5.793976409762534e-17	-0.0649594663701505	0.2294157338705617	-0.0024804089674711053	-0.0025400874560639703	0.0005153399673208373	0.0004310012298808149	-0.0028687178628307775	-0.0023417707657513243	-0.0023064558823829412	-0.0021117302198444777	-0.0008628249607820983	-0.0008576372271196095	-0.0015663867126468436	-0.0013478872193867617	-0.0009162280024210688	0.00047414533551196845	-0.00022141581796318601	-0.0002645339427872005	-0.0025880658998468148	-0.0032589909469839954	-0.0003051898525229609	-0.0001851730609448151
ygdG	green	295.0	-0.042320737802992	-0.0444642309183998	0.516534525365087	0.481975314337589	-0.106426563993159	-0.171530025049753	-0.192236178428971	-0.175309507660829	-0.100607978902075	-0.0946436985615574	-0.0998446218375351	-0.0854547018219013	-0.0305846069488177	0.551300161087818	-0.0345018984182955	-0.0370815744980814	-0.104783024087098	-0.18082185370246	-0.0274792943211674	-0.0217195038374002	-0.192236178428971	0.551300161087818	5.793976409762534e-17	-0.0649594663701505	0.2294157338705617	-0.0035077279571481147	-0.00296903251324785	0.00971020820312223	0.0092892996884955	-0.00517387282416913	-0.009437171272543631	-0.011498066776061426	-0.010176438594115574	-0.004576834632975844	-0.003833591160140854	-0.0039231678521624794	-0.0032833097099896763	-0.001234295449728306	0.00948310245270178	-0.0015987904735076692	-0.0016582405195457205	-0.004204101431836704	-0.008646385200710564	-0.0013052436384917779	-0.001064785951436425
fucO	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.0318419035885148	0.032622132354736454	-0.02733892672710213	-0.03570405496071958	-0.008473976348404626	-0.046793181651252874	-0.030137654760992165	-0.023179482637355534	-0.019982799204336838	-0.019619290541562157	-0.0030013770179963895	-0.0011916125366813757	0.015036029005889476	-0.023932450443641517	0.011507742094833481	0.014897926001710037	-0.006286795310127749	-0.051029164069704785	-0.0008835286633925644	-0.00011557426772004812
fucA	turquoise	1554.0	0.582229207115993	0.642916984447146	-0.184701788968302	-0.215938124402432	-0.044335844254853	-0.154323913085832	-0.150085520709741	-0.104052697559089	-0.0980156300972722	-0.106689701965015	-0.0167086658591859	-0.0074666441548455	0.0817208176470093	-0.180187419390177	0.0861699728061131	0.0955850932269716	-0.0430456874884447	-0.169569912203629	-0.0121555873509549	-0.0013449377534582	-0.215938124402432	0.642916984447146	7.509184246634604e-17	-0.0436907658716488	0.2294157338705617	0.12478122741448627	0.21183426176182732	-0.09803704297680574	-0.09923627040552942	-0.02065013705396041	-0.12375614521718682	-0.11688903482067055	-0.06164259334069254	-0.06859036395890286	-0.1111351062135573	-0.008396314502103468	-0.0038270856764969245	0.04664430230993681	-0.0690637866577911	0.05842032054651736	0.04847114261002617	-0.027347959014259658	-0.23421258591661465	-0.005407289746866058	-0.0007238631611723358
fucP	midnightblue	64.0	0.344120363642547	0.367341462297658	0.276745881041074	0.2564486823982	-0.189507946290198	-0.231538507191758	-0.196984772092906	-0.164168208549131	-0.150540387944936	-0.162433044979167	-0.176616160603697	-0.16610942799637	-0.18829819419997	0.325583453751862	0.0026044853619674	0.0142894484897892	-0.163333884052682	-0.257933374524737	0.217014118908036	0.243316012534419	-0.257933374524737	0.367341462297658	3.191891195797325e-17	-0.1564867164620514	0.2294157338705618	0.21574944428999812	0.28432001725824924	0.27292493199316964	0.14423435455466818	-2.016041981810617	-1.2059297249570728	-5.050891592125795	-0.2678111069316982	-0.20821630421152973	-0.5640036283998855	-4.6477937000972895	-1.32887542397096	-0.980719761458177	0.3315513785660509	0.003164623769097692	0.020501360817488094	-0.5218334953759809	-0.7608654115773953	0.3313192655084519	0.25912248406221405
fucI	green	295.0	-0.042320737802992	-0.0444642309183998	0.516534525365087	0.481975314337589	-0.106426563993159	-0.171530025049753	-0.192236178428971	-0.175309507660829	-0.100607978902075	-0.0946436985615574	-0.0998446218375351	-0.0854547018219013	-0.0305846069488177	0.551300161087818	-0.0345018984182955	-0.0370815744980814	-0.104783024087098	-0.18082185370246	-0.0274792943211674	-0.0217195038374002	-0.192236178428971	0.551300161087818	5.793976409762534e-17	-0.0649594663701505	0.2294157338705617	-0.0075223494139694275	-0.011516247324112872	0.07779134418148902	0.05953987823812094	-0.04112309273305989	-0.05433323568253184	-0.05966361838267257	-0.07244194531439216	-0.03879983760203432	-0.037887789656348037	-0.03649291733828037	-0.0363327813868628	-0.010374697065406275	0.07135647956093942	-0.00858469729243481	-0.008516668465337942	-0.04589707581563644	-0.09848684842181918	-0.006852691850665187	-0.0037759916268081013
fucK	green	295.0	-0.042320737802992	-0.0444642309183998	0.516534525365087	0.481975314337589	-0.106426563993159	-0.171530025049753	-0.192236178428971	-0.175309507660829	-0.100607978902075	-0.0946436985615574	-0.0998446218375351	-0.0854547018219013	-0.0305846069488177	0.551300161087818	-0.0345018984182955	-0.0370815744980814	-0.104783024087098	-0.18082185370246	-0.0274792943211674	-0.0217195038374002	-0.192236178428971	0.551300161087818	5.793976409762534e-17	-0.0649594663701505	0.2294157338705617	-0.011431857861424095	-0.011412790276796664	0.09117996917300741	0.08409968842044827	-0.048641025591023304	-0.06296990640592988	-0.07544590990147998	-0.04727872374887514	-0.037207092789228915	-0.032235592153119004	-0.03401861050682627	-0.03152146876499495	-0.0081908427822222	0.08482845993042283	-0.009091409332884189	-0.008069983568679304	-0.03539967029969527	-0.06278536586890973	-0.008452566693684221	-0.004447983583329961
