Locus_tag,Gene_name,Gene_type,Poor_M9_ATC5.rep1Zs,Poor_M9_ATC5.rep2Zs,Rich_LB_ATC12.rep1Zs,Rich_LB_ATC12.rep2Zs,Rich_M9_ATC5_1.rep1Zs,Rich_M9_ATC5_1.rep2Zs,Rich_M9_ATC5_2.rep1Zs,Rich_M9_ATC5_2.rep2Zs,Rich_M9_ATC5_CAM1.2.rep1Zs,Rich_M9_ATC5_CAM1.2.rep2Zs,Rich_M9_ATC5_NOX.rep1Zs,Rich_M9_ATC5_NOX.rep2Zs,Rich_M9_ATC5_PH5.rep1Zs,Rich_M9_ATC5_PH5.rep2Zs,Rich_M9_ATC5_TMP.rep1Zs,Rich_M9_ATC5_TMP.rep2Zs,Rich_M9_No_ATC_1.rep1Zs,Rich_M9_No_ATC_1.rep2Zs,Rich_M9_No_ATC_2.rep1Zs,Rich_M9_No_ATC_2.rep2Zs,MinZs,MaxZs,MeanZs,MedianZs,Variance_Zs,Std_DevZs,RangeZs,SkewnessZs,KurtosisZs,Coeff_of_VariationZs,IQRZs,MADZs
b2049,cpsB,CDS,-0.047665947,1.6142802155179834,-0.983367085,-1.245676608,-0.372616551,-1.002942422,-1.224143737,-0.797401377,0.588532525,-0.572284995,-0.172948108,0.38299148,0.9722091421051432,-0.711269892,2.2172006137227243,1.6181952830387936,-0.208183715,-0.858084924,-0.170990574,0.9741666758655484,-1.245676608,2.2172006137227243,-4.50E-16,-0.190565912,1.0526315789473688,1.0259783520851542,3.4628772221564468,0.6981433643587067,-0.615861717,-2.28178E+15,1.4970239432697243,0.8367575935539197
b2050,wcaI,CDS,-0.502942192,0.4593596800116045,0.2013512069880088,1.1915458872407283,-0.405317365,-1.388538843,-0.555241207,0.114186182,-0.304205936,0.9649168230983802,-0.973633326,0.3861410592886925,1.3589027346073848,-1.398998646,1.3937687444754383,2.1433879566385885,-1.064284951,-1.008499335,-0.963173523,0.351275049,-1.398998646,2.1433879566385885,-9.71E-17,-0.095009877,1.0526315789473684,1.025978352085154,3.542386602594235,0.40026739921406057,-0.846238452,-1.06E+16,1.5515374391283805,0.8564835324087341
b2051,gmm,CDS,-0.54069364,2.9128315502389737,-0.38195142,-1.482564146,-0.387242827,-1.20388336,-0.14383809,-0.717073885,-0.023899523,-0.588316306,0.7045508872463337,0.1330788945868967,0.371192225,-0.934021586,2.147341288466764,0.4435081251673317,-0.14383809,0.076637216,-0.193224558,-0.048592757,-1.482564146,2.9128315502389737,-1.42E-17,-0.14383809,1.0526315789473686,1.0259783520851542,4.3953956966275225,1.4215405328591797,2.0881593911370047,-7.21E+16,0.7452065336376918,0.6789140186867507
b2052,fcl,CDS,0.8301370306701188,0.8604103269175314,-1.211148088,-0.955987448,-0.019677643,-0.277000661,-0.997072636,-0.471614708,-1.046807337,0.8409489221870521,0.1446631084965642,-0.473777086,0.7393171419278812,-1.187361926,1.0463748610087795,2.806550799965478,-0.216454068,-0.57108411,-0.795971453,0.9555549722665422,-1.211148088,2.806550799965478,6.106226635438361e-17,-0.246727364,1.0526315789473681,1.025978352085154,4.017698887692317,0.9469840740737236,0.6838536362695931,1.6802166269603254e+16,1.6688154556386148,0.8223957163439947
b2053,gmd,CDS,0.4546773557145716,0.662312617,-1.111360425,-0.988533933,-0.637601097,-0.197472831,-0.873018541,-0.09219298,-0.036628615,-0.147757346,0.039406833,-0.415343634,-0.067335238,-0.928582906,2.563198812348796,2.5456521705460147,0.074500117,-0.508925723,-1.030938317,0.6959436805028151,-1.111360425,2.563198812348796,3.3306690738754695e-17,-0.119975163,1.0526315789473681,1.025978352085154,3.674559237532459,1.4341890413798994,1.5414025048062792,3.0803971494272636e+16,0.8659998839747707,0.7035691585862736
b2054,wcaF,CDS,0.9660608659721812,-0.28665225,-0.806904691,-0.950658656,-0.950658656,-0.478324202,1.1577328181225517,-0.62550088,1.027669708,-0.27638411,-0.642614447,-0.779522984,0.4252721438336351,-0.950658656,2.030524743,2.523395477193943,0.110382508,-0.673418868,-0.27638411,-0.543355757,-0.950658656,2.523395477193943,-1.11E-17,-0.382488226,1.0526315789473686,1.0259783520851542,3.474054132725469,1.1664494809983905,0.2645582033101479,-9.24E+16,1.2604142210602505,0.8241038264108127
b2055,wcaE,CDS,-0.308748934,0.4315035990338896,-0.564811131,-0.94812848,0.3942581885796066,-0.580330052,0.024907868,-0.732415478,0.9203496112463522,-0.555499778,-0.124073774,-0.091484039,-0.555499778,-0.58653762,2.4272368425425466,2.931601775777627,-0.392551107,-0.623783031,-0.387895431,-0.678099254,-0.94812848,2.931601775777627,-2.33E-16,-0.390223269,1.0526315789473684,1.025978352085154,3.879730255654466,1.877266565253422,2.5693053582243888,-4.40057E+15,0.6991273920689348,0.7129857885421325
b2056,wcaD,CDS,1.0856021089073895,-0.181229965,-1.008319739,-1.079427004,0.6757997097852344,-0.381453055,-0.839907794,-0.358998129,-0.510568879,-0.123221406,0.2528986038418231,-0.276663401,-0.884817646,-0.735118139,2.200863432545766,2.7453953875436987,0.6739284659536265,-0.634070972,-0.291633351,-0.329058228,-1.079427004,2.7453953875436987,6.106226635438361e-17,-0.310345789,1.0526315789473681,1.025978352085154,3.824822391806782,1.4359424553853444,1.308351419579699,1.6802166269603254e+16,1.017488833436858,0.763448771
b2057,wcaC,CDS,-0.299662861,1.3540539051981495,-0.229291935,-1.780384433,0.134291184,0.1049699649330742,-0.654449614,-0.839173295,0.1313590622626181,-0.73948115,0.069784502,-0.789327222,-0.944729684,-0.34364469,0.981674421,3.0312276465869368,-0.551825346,-0.059228863,0.6210234238219317,0.802814983,-1.780384433,3.0312276465869368,-2.72E-16,-0.144260399,1.0526315789473681,1.025978352085154,4.811612079753496,1.1770954645968743,2.0804437780609533,-3.77191E+15,0.9316817418291732,0.7231199092680116
b2058,wcaB,CDS,-0.556241641,2.6780198620905797,-0.86683342,0.093177534,0.206119999,-0.035166177,-1.228762684,-1.092718351,0.9941503810866305,-0.661483484,0.07264254,0.647622363,-0.235382365,-0.576776635,1.782180763202808,1.0069847521308677,0.429438055,-0.995177131,-0.946406521,-0.715387842,-1.228762684,2.6780198620905797,1.1102230246251566e-17,-0.135274271,1.0526315789473686,1.0259783520851542,3.906782546,1.0276939072438385,0.5227713197198693,9.241191448281792e+16,1.2372333686644872,0.791033625
b2059,wcaA,CDS,0.056622642,0.1113635654997127,-0.559212743,-1.404275744,-0.090493589,-0.788440359,-0.555791435,-0.131549281,-0.32656382,-0.302614666,-0.193132819,0.049780027,0.5219204890009588,-1.099779359,3.269230568763465,1.664637259412761,-0.11786405,-1.041617128,0.3542764119046168,0.5835040275261457,-1.404275744,3.269230568763465,-3.22E-16,-0.124706666,1.0526315789473684,1.025978352085154,4.673506313,1.6900108480910951,3.4622651065765595,-3.18662E+15,0.7287385392147121,0.6611334991448403
b2060,wzc,CDS,1.1152412856015046,1.613786363300887,-0.449298552,-1.101865686,-0.54657564,-1.004588598,-0.98837575,-0.400660008,0.2113750065205104,-0.457404976,-0.550628852,0.07761901,-0.035870926,-0.639799516,1.4151789746238972,2.971612387929286,-0.388500372,-0.149360863,-0.157467287,-0.534416004,-1.101865686,2.971612387929286,-1.05E-16,-0.39458019,1.0526315789473681,1.025978352085154,4.073478073885197,1.5148125308060054,1.7165521806793178,-9.72757E+15,0.6586469522451188,0.7404813028040664
b2061,wzb,CDS,-0.763055491,0.9405323276538738,0.7127545691907763,-0.763055491,0.2999073819764118,-0.763055491,0.9025693679100242,-0.763055491,-0.763055491,-0.184120355,-0.763055491,-0.174629615,-0.763055491,0.2999073819764118,0.5988656899592274,3.436596930811985,-0.245810164,-0.763055491,-0.763055491,0.2809259021044871,-0.763055491,3.436596930811985,5.551115123125783e-18,-0.21496526,1.0526315789473681,1.025978352085154,4.199652421663362,1.9391046646176426,4.2196474936502835,1.8482382896563578e+17,1.1377024498234927,0.7472059551583199
b2062,wza,CDS,0.2595671497530556,0.4616462730507368,-0.555717589,0.085361009,0.224725922,-0.837931537,-0.520876361,-0.200337062,-0.353638466,-0.175948202,-0.231694167,-0.165495834,-0.25956715,-0.837931537,2.085247505,3.3674047011587724,-0.837931537,-0.426805045,-0.837931537,-0.242146536,-0.837931537,3.3674047011587724,-2.72E-16,-0.236920351,1.0526315789473686,1.0259783520851542,4.2053362382810535,2.226451620308294,4.4873073399129435,-3.77191E+15,0.649788905,0.6483952559603183
b2063,yegH,CDS,0.7345744516535093,0.9800381293198188,-0.896595492,-1.382268273,0.860984492,-0.444401855,0.4868588136416368,0.3654030856709672,-1.194004388,-1.560323271,0.6586083226632012,0.2355400390768648,2.559412985007634,-1.04417396,-0.609245352,-0.585524703,-0.120569957,-0.388553238,0.079404122,1.2648360476886191,-1.560323271,2.559412985007634,3.552713678800501e-16,-0.020582918,1.0526315789473684,1.025978352085154,4.119736256,0.5326098160359088,0.063044786,2887872327588059.0,1.3586827418226928,0.8225660488891198
b2064,asmA,CDS,0.082705067,0.779093635,-1.578694954,-1.914751228,1.4205834915989313,0.2366118595869542,-0.210193838,-0.357595292,-0.918641082,-0.942123768,0.8370070157827899,0.7948016480375216,0.6389908543313089,-1.451761517,-0.008845674,-0.49928474,1.654775682546355,-0.589248814,0.931255093,1.0953165597275096,-1.914751228,1.654775682546355,-5.55E-16,0.036929697,1.0526315789473686,1.0259783520851542,3.5695269103957967,-0.232699679,-0.950679947,-1.84824E+15,1.4769498708903086,0.8471140906902093
b2065,dcd,CDS,-1.744419513,-0.766036245,-1.104797694,-2.065662867,-0.649233288,1.6686502288330574,0.7198081989869085,0.523398885,0.3820330230895908,0.024955067,1.3686822020733012,1.4551924737644657,0.7534823926907991,-0.525714279,-0.176056857,0.198961884,-1.153078128,0.4740852122940882,0.518373587,0.097375718,-2.065662867,1.6686502288330574,-2.66E-16,0.14816880056724835,1.0526315789473686,1.0259783520851542,3.734313095932633,-0.316588384,-0.605923452,-3.86055E+15,1.2509352410760601,0.8184998871647935
b2066,udk,CDS,-1.545101743,-1.654735562,-0.328186309,-0.912079531,-1.039575414,1.8411729270958368,1.3955194357949916,1.0860101257073391,-0.22510524,-0.216822831,0.4108440885059248,0.7373838947531557,1.149475334052018,0.1496654638086389,-0.095380757,-0.20617877,-1.021147884,1.572876087206852,-0.625787577,-0.472845739,-1.654735562,1.8411729270958368,-4.33E-16,-0.2115008,1.0526315789473681,1.025978352085154,3.495908489007226,0.2269833504748838,-0.93840851,-2.36954E+15,1.521901018135458,0.834294736
b2067,dgcE,CDS,1.8763108102614103,2.207959128979824,-1.477971928,-1.528118065,0.6513394428988404,-0.487965606,-0.433830571,-0.010627562,-0.873938907,-0.741165611,0.2002141525459012,0.00133913,1.0939170961714078,-1.598208689,-0.036650368,0.1683029741125142,1.042061431217154,0.003428552,0.05205511,-0.10845052,-1.598208689,2.207959128979824,-7.77E-17,-0.004644216,1.0526315789473688,1.0259783520851542,3.8061678181440817,0.397328485,-0.165981428,-1.32E+16,0.8642610825708941,0.7296927828022457
b2068,alkA,CDS,2.163330528753296,2.5407791633306687,-1.164263644,-1.249260783,0.3680945680094945,-0.816388756,-0.739058885,-0.374096943,-0.852315382,-0.546062804,0.4401668841882269,0.6693086553826155,0.015400255,-1.349373392,0.3659039201013264,0.3161762125859093,0.5889118771528445,-0.592723605,0.2013862621978982,0.014085866,-1.349373392,2.5407791633306687,-1.96E-16,0.014743060421971502,1.0526315789473688,1.0259783520851542,3.890152555325006,0.963969164,0.6536817886559212,-5.24323E+15,1.1445039996224515,0.7683544192546224
b2069,yegD,CDS,0.7491480342180287,-0.20692692,1.7573239520315298,0.9464192054156346,-0.502314151,-1.361312095,-1.503958894,-1.300898727,0.086530647,0.3615821741751766,-0.192528648,-0.240473409,-1.354038741,1.5450607655660842,1.2407673863673678,1.1295889761137885,-0.292425937,-1.361757403,0.3452542367547577,0.1549595479095121,-1.503958894,1.7573239520315298,1.7763568394002506e-16,-0.052999001,1.0526315789473686,1.0259783520851542,3.2612828460365773,0.025614208439237184,-1.066241752,5775744655176120.0,1.5004261220904476,0.8316634925090363
b2070,yegI,CDS,1.1975839503685486,1.3946939351458785,-1.194486508,-1.278962216,-0.977665524,-0.870662961,-0.694671903,-0.049840668,-0.003379028,-0.991744809,0.057161896,0.948380612,0.576687498,-1.588706477,1.213071163458196,1.949417749447792,0.696361418,-0.862215391,0.2120340264818994,0.2669432365270129,-1.588706477,1.949417749447792,6.38378239159465e-16,0.026891433637479048,1.0526315789473684,1.025978352085154,3.5381242267530695,0.18412703744703696,-1.103361854,1607163730135963.5,1.6567798184765916,0.8512335485455257
b2071,yegJ,CDS,0.6335206957536627,0.4966655701188347,-1.494738148,-0.357870766,-0.268430014,0.002047439,-0.049677333,0.5613215349856825,-1.49042775,0.042996217,-0.735030561,0.3371808567806107,-0.14773888,-1.543230121,2.1044438964744474,1.61952416,1.6098257652430623,-0.896670473,0.4136904152063802,-0.837402505,-1.543230121,2.1044438964744474,-3.05E-16,-0.023814947,1.0526315789473688,1.0259783520851542,3.6476740179046576,0.3151490702651913,-0.46887741,-3.36043E+15,1.273453108023288,0.7821216550059676
b2072,pphC,CDS,2.4289481453623267,2.2954650085957584,-0.963006674,-1.621523483,0.5928134418399721,-0.931860609,-0.789478597,0.3792404230134624,0.7826561252413142,-0.150242686,-0.764265115,-0.703456131,0.3317797521631269,0.1107910035162522,-0.013793257,-0.139860664,0.5750156902710962,-1.004534761,-0.259995488,-0.154692124,-1.621523483,2.4289481453623267,4.066191827689636e-16,-0.145051675,1.0526315789473686,1.0259783520851542,4.050471628,0.955114886,0.6869443768120544,2523192204309021.5,1.1987527254619896,0.7496709590003305
b2073,yegL,CDS,3.4292485464812423,0.4780497881237608,-0.32451555,-1.545810629,0.996174973,-0.815148378,-0.948380568,-0.237808886,0.340588004,-0.519076844,-0.200799944,-0.275875226,0.3247270292696458,-0.275875226,-0.264243844,0.8862055461767842,0.5023699498730344,-0.08871572,-0.868018295,-0.593094727,-1.545810629,3.4292485464812423,-1.67E-16,-0.251026365,1.0526315789473684,1.025978352085154,4.975059175231799,1.8056836882651102,4.389524755552552,-6.16079E+15,0.9125347647662151,0.6957363837464966
b2074,mdtA,CDS,1.4701867662217738,1.2732638310415876,-1.264988235,-0.408433873,-0.396956769,0.1201169498790804,-0.849396274,-0.313596754,0.054878677,-0.448905765,0.098370859,-0.377022853,1.765571168992055,-0.99557833,0.185355223,1.9322912000035013,-1.416606814,-0.448301707,-1.218475763,1.2382284622058488,-1.416606814,1.9322912000035013,1.7763568394002506e-16,-0.345309803,1.0526315789473684,1.025978352085154,3.3488980142299294,0.5598329389364076,-0.811549993,5775744655176118.0,0.9976019246934942,0.8138263136979594
b2075,mdtB,CDS,2.0013560322784816,2.066413607250777,-1.039041095,-1.831072306,0.044853915,-0.424276855,-0.662423391,-0.258947054,-0.013041358,-0.597962674,-0.18553346,-0.155690536,1.7972304300718276,-1.036056803,0.6691678915613732,0.5426338925326876,0.2889690359893316,-0.658245381,-0.761501899,0.2131680082693171,-1.831072306,2.066413607250777,2.4147350785597153e-16,-0.170611998,1.0526315789473684,1.025978352085154,3.897485913477918,0.6715070414727283,-0.027571361,4248823654382432.5,1.0116751337435026,0.762379281
b2076,mdtC,CDS,1.880350773,2.4067053224986714,-1.365502283,-1.318460934,0.2885732461200685,-0.293722367,-0.422768229,-0.36428439,-1.127752764,-0.605212378,0.142999343,-0.160862342,1.2580064443425687,-1.079440028,0.46529615,1.0590342534942785,0.5129731929873094,-0.51430815,-0.39034784,-0.371277023,-1.365502283,2.4067053224986714,5.079270337660091e-16,-0.329003378,1.0526315789473684,1.025978352085154,3.7722076054113534,0.7939016975665775,-0.014253696,2019932557001484.0,1.0142496182059009,0.8013938725712635
b2077,mdtD,CDS,0.9020718326238558,2.372407775909922,-0.933137065,-0.672240145,0.5856785016607808,-1.017338516,-0.892312119,-0.51340559,-0.356484704,-0.373707728,-0.951635869,-0.271645363,1.2643932277589909,-0.912724592,1.0494243718425469,0.7910790108747129,1.7868249577161657,-0.610364836,-0.781319297,-0.465563856,-1.017338516,2.372407775909922,-7.02E-16,-0.419635792,1.0526315789473684,1.025978352085154,3.389746291810045,0.9052314361296043,-0.416880324,-1.46106E+15,1.6278947189874362,0.8751879678386981
b2078,baeS,CDS,2.2031235811281844,1.847914512,-1.164743776,-1.687629177,0.076833266,-0.99982528,-0.769821892,-0.449913102,-0.364420236,-0.836561484,0.081797368,0.3029756861311647,1.4563020282033758,-1.053878834,0.7464354561101496,0.7111351759128174,0.5423557112193235,-0.382621943,-0.014726836,-0.244730224,-1.687629177,2.2031235811281844,-3.33E-16,-0.12972853,1.0526315789473686,1.0259783520851542,3.890752757999703,0.562381353,-0.325584412,-3.0804E+15,1.3710573671956001,0.7968872784484309
b2079,baeR,CDS,0.8773389179364844,1.8399725882418587,-1.418557411,-1.656836791,-0.438769629,-0.515524889,-0.397324293,0.2895914610668927,-0.720497745,-0.540191751,0.4727773429161075,0.4413490063855855,1.3338636788539395,-1.490930234,1.1372800599180084,1.4468053503699967,-0.330085182,-1.128189633,0.5850929519514768,0.2128362009345834,-1.656836791,1.8399725882418587,1.5959455978986625e-16,-0.058624491,1.0526315789473686,1.0259783520851542,3.496809379632958,0.059918736,-0.993315583,6428654920543855.0,1.2434226928937977,0.8636907558574933
b2080,yegP,CDS,2.4921196752537558,3.341319438,-0.545729309,-0.54149567,-0.43173361,-0.353150832,-0.305131707,-0.195066568,-0.490066902,-0.466616142,-0.395335681,-0.358577846,0.2959976548318725,-0.541931346,-0.137235251,-0.076392083,-0.40597187,-0.399294654,-0.224455788,-0.261251508,-0.545729309,3.341319438,-1.47E-16,-0.355864339,1.0526315789473681,1.025978352085154,3.8870487461380288,2.5838390776424465,5.187585459002612,-6.97448E+15,0.2598455044821064,0.6129436767593058
b2081,yegQ,CDS,-0.248347111,-1.130252628,-0.368071079,-0.470568988,-0.695366189,0.3657819018409597,-0.482014874,-0.416429947,0.4938613661795452,0.4340566118302055,0.3722488274308883,0.542220235,3.863244057392332,0.28669083,-0.650040481,-0.491286042,-0.646034421,-0.203822615,-0.53466595,-0.021203504,-1.130252628,3.863244057392332,-4.44E-16,-0.308209095,1.0526315789473686,1.0259783520851542,4.993496685,2.759271218232003,8.274301015548671,-2.31301E+15,0.8695296520528963,0.6358103828784778
b2082,ogrK,CDS,1.4380742274923397,-0.232055813,-0.080001871,-0.034990322,-1.907784305,1.1122443523023444,-0.511306572,0.8247078851243683,-0.570202282,-0.26004807,0.4726772570840433,0.660113412,-1.008449062,-1.042487647,2.143479111924289,0.6229396943709758,-1.045846718,1.1453871849677184,-0.957839061,-0.768611401,-1.907784305,2.143479111924289,-5.55E-18,-0.156028842,1.0526315789473681,1.025978352085154,4.051263417224886,0.24840422164600917,-0.623910778,-1.85E+17,1.5171803466750653,0.8419623125356326
b2083,yegZ,pseudo,1.6524373872208566,2.3658606750390403,-1.099088231,-1.299224631,-0.588250565,-0.168383991,-0.792585632,0.1241230560831293,0.3197109020323028,-0.46019126,0.043998518,0.039799852,-0.331432177,-1.302373631,1.106610840385954,1.5999540654098088,-0.22156709,-0.470338036,-1.109584895,0.5905248425773123,-1.302373631,2.3658606750390403,2.7755575615628914e-17,-0.194975541,1.0526315789473688,1.0259783520851542,3.6682343057802047,0.769750417,-0.185240726,3.696476579312717e+16,1.026748719030142,0.7843020139240044
b2085,yegR,CDS,2.1221529055095534,2.395218913270233,-0.844160987,-1.13829823,-0.200413249,-0.044744123,-0.639038962,-0.567654777,-0.483799861,-0.318240156,-0.470899105,0.5899730855862431,-0.574965206,-1.342560204,0.9843062023052088,1.5816112177061288,-0.160420904,-0.074415862,-0.175041761,-0.638608937,-1.342560204,2.395218913270233,-5.00E-17,-0.259326702,1.0526315789473681,1.025978352085154,3.7377791172532726,1.1377702399333267,0.3306199780092851,-2.05E+16,0.7048113176689039,0.7673262324377367
b2086,yegS,CDS,2.719626497087721,2.933876570771592,-0.860109458,-0.806701094,-0.030572257,-0.332429124,-0.473966034,-0.226181578,-0.627977543,-0.655677796,-0.225659827,-0.144551209,-0.05656496,-0.857927589,0.3789551142779717,0.2878383572386281,-0.037829344,-0.424162496,-0.184394039,-0.37559219,-0.860109458,2.933876570771592,-6.66E-17,-0.225920703,1.0526315789473686,1.0259783520851542,3.793986029184288,2.1409980126756434,3.539985914445282,-1.54E+16,0.47645383886528203,0.6320296539375914
b2088,insE-5,CDS,1.1460015548835834,0.3442406489232495,-0.100882633,-1.955488112,-1.140252233,-0.767444641,-1.066589046,0.3127990447679422,-0.247759841,-1.183372147,0.9003078766985396,1.3216253723796565,1.393042730389568,-1.703056947,0.5248052899294421,1.0292184537352995,0.7457948505638874,0.8522471389182846,-0.044287745,-0.360949616,-1.955488112,1.393042730389568,3.469446951953614e-16,0.13425564974316204,1.0526315789473684,1.025978352085154,3.348530842540217,-0.384950898,-1.019738404,2957181263450173.0,1.7064930655292985,0.8570082961189451
b2089,insF-5,CDS,0.7135413604468028,1.8723507072139272,-1.64168575,-1.742758371,-0.460154651,-0.170256437,-0.869929694,-0.552608676,0.019352665,0.072631255,0.4134575336639708,0.2167968534485897,1.3254616443042224,-0.475041316,1.2494613017508684,0.3844677122776398,-0.844857416,-1.517107869,0.9501609836541532,1.0567181649660726,-1.742758371,1.8723507072139272,8.104628079763643e-16,0.04599196,1.0526315789473681,1.025978352085154,3.615109077744091,-0.073343849,-0.837700461,1265916636750930.2,1.3983671275474139,0.827440018
b2091,gatD,CDS,3.024140170280311,2.4390318294338247,-0.19433085,-0.114133367,-0.000272584,-0.474518089,-0.64285391,-0.475899527,-0.649838384,-0.617408396,-0.507099423,-0.549389467,-0.706802587,0.038288542,-0.598374173,-0.638197593,0.4160362361028913,-0.738301956,0.2183714182709308,0.7715521123559828,-0.738301956,3.024140170280311,2.0539125955565397e-16,-0.475208808,1.0526315789473681,1.025978352085154,3.7624421260891885,2.009174211,3.0505267546331423,4995238620692859.0,0.7059149566711935,0.6907420308518557
b2092,gatC,pseudo,2.8051652863871315,2.380078903128881,-0.470254198,-0.41215971,-0.15390155,-0.091524405,-0.324448512,-0.085907443,-0.88027691,-0.894965377,-0.502002246,-0.586305525,-0.768319527,-0.236564142,-0.558491571,-0.654570489,0.2048580548440351,-0.526421602,0.3723323389787358,1.383678623153623,-0.894965377,2.8051652863871315,-4.44E-17,-0.368304111,1.0526315789473681,1.025978352085154,3.7001306635735403,1.7629071790997062,1.9959549629456017,-2.31E+16,0.5522289905077001,0.7146113206492406
b2093,gatB,CDS,2.8893982589024736,2.231361271098307,-0.437168955,-0.352497409,-0.221599496,-0.289397655,-0.378449494,-0.261507984,-0.811797838,-0.77978429,-0.552303979,-0.574419451,-0.667720484,-0.205165682,-0.477148777,-0.563007937,0.050855946,-0.626551119,0.4528404587566163,1.5740646146693134,-0.811797838,2.8893982589024736,-3.33E-17,-0.365473452,1.0526315789473684,1.025978352085154,3.7011960966963477,1.8392148126180996,2.113506877878491,-3.08E+16,0.4247005403041837,0.7198520549035297
b2094,gatA,CDS,2.8837787629499387,2.211922636423594,-0.433954042,-0.261675434,-0.279648182,-0.366453738,-0.480073079,-0.364145185,-0.718970794,-0.73409648,-0.584644853,-0.622352742,-0.584559181,-0.209453801,-0.378614563,-0.436082072,-0.013903025,-0.709476508,0.4154739940406415,1.666928284,-0.73409648,2.8837787629499387,-1.67E-16,-0.37253415,1.052631578947368,1.0259783520851538,3.617875242785584,1.8633278206344188,2.111766673721111,-6.16079E+15,0.4240144913483374,0.7178103677723364
b2095,gatZ,CDS,2.9295916305505343,2.3849031018741638,-0.444588137,-0.31418364,-0.382626789,-0.524687531,-0.519522711,-0.433133976,-0.51551403,-0.498008354,-0.590713924,-0.615273285,-0.561068103,-0.240484939,-0.276415977,-0.347054553,-0.178061685,-0.716580473,0.4221627537731898,1.421260620461432,-0.716580473,2.9295916305505343,1.1102230246251566e-17,-0.407880383,1.0526315789473684,1.025978352085154,3.6461721039274395,1.989336072861461,2.558045494301278,9.241191448281789e+16,0.29593479107906684,0.7157918106659319
b2096,gatY,CDS,2.705809425525376,2.602112834,-0.325754494,-0.367312891,-0.697252956,-0.664973614,-0.488549572,-0.447697536,-0.455286041,-0.464802942,-0.619367741,-0.61782482,-0.483967968,-0.221921552,0.1034912443687819,-0.00162832,-0.669196399,-0.760032923,0.8056228034540269,1.0685334604291714,-0.760032923,2.705809425525376,-1.22E-16,-0.451491788,1.0526315789473681,1.025978352085154,3.4658423488500576,1.8359246344286386,2.1353385606796866,-8.40108E+15,0.642862121,0.7285569768043956
b2097,fbaB,CDS,2.606366901,3.1376008795404164,-0.706002174,-0.705585092,-0.361676245,-0.332707429,-0.240636523,-0.158275046,-0.575682373,-0.588237775,-0.321936893,-0.327776045,0.057086599,-0.704027167,0.3019568136800818,0.2861506232005783,-0.287723882,-0.436137693,-0.348808031,-0.293949448,-0.706002174,3.1376008795404164,-2.78E-17,-0.324856469,1.0526315789473686,1.0259783520851542,3.843603054005149,2.3426561390884117,4.208465833,-3.70E+16,0.36658922818445383,0.6389161816341817
b2098,yegT,CDS,3.4662593991491453,1.1055741858295662,-0.552758402,0.4720796609134708,-0.547020227,-1.356102908,-1.210353262,-0.506853002,-0.739822908,-0.558496577,0.3619067000584976,0.062373963,0.6981637576679469,0.1013935530368426,0.5868431618040679,-0.24289695,-0.020255758,-0.547020227,-0.199286819,-0.373727341,-1.356102908,3.4662593991491453,8.049116928532385e-17,-0.221091884,1.0526315789473681,1.025978352085154,4.8223623074228845,1.9073757863262908,4.628210096969439,1.2746470963147296e+16,0.9379047110284038,0.6854594381193576
b2099,yegU,CDS,2.339149761,1.6279757258434169,-1.003522695,0.05937608,-0.330456465,-0.848516624,-2.051487331,-0.794959709,-0.41439663,-0.209438436,0.4765020526754546,-0.299043275,0.015088631,0.4868014594121982,0.9322508007763692,0.6850650390945172,-0.910313064,-1.008157428,0.1412563633944419,1.1068257449641778,-2.051487331,2.339149761,2.55351295663786e-16,-0.097174903,1.0526315789473686,1.0259783520851542,4.390637091873903,0.3573908779841514,0.048126272,4017909325339910.0,1.3447162920661184,0.7870291657882811
b2100,yegV,CDS,1.4848493029759673,2.587171432563093,-0.404481926,-0.283756258,-0.991300361,-1.472674858,-1.460449474,-0.825748285,0.2735174988363254,-0.247080106,0.2724987168311618,0.2358225646452685,0.770173726,0.4390695746754271,-0.011232072,0.4436540936986635,-0.364240036,-1.586778443,0.1573763502476635,0.983608556,-1.586778443,2.587171432563093,3.774758283725532e-16,0.073072139,1.0526315789473688,1.0259783520851542,4.173949875155688,0.5117610997979697,0.4059847582835414,2717997484788762.5,0.9500142198151524,0.7647741817262623
b2101,yegW,CDS,-1.083161062,-1.108128419,-1.406084454,-2.041650562,2.051160188,0.2325819476114235,-0.115859553,0.6783227075771168,-0.102457956,0.2171609328514902,-0.13715524,0.037616261,0.4996959532745554,-1.414345712,0.075067297,0.658312105,1.256427177565571,-0.400781159,1.0660510786840132,1.0372284677636614,-2.041650562,2.051160188,1.6653345369377348e-16,0.056341778926470895,1.0526315789473681,1.025978352085154,4.092810750689934,-0.156724342,-0.434739284,6160794298854527.0,1.2346908900944271,0.7809624116501064
b2102,yegX,CDS,-1.351469314,-1.285792043,-1.351986458,-1.338713099,0.4794785583383259,-0.475772361,-0.679009902,-0.529210561,0.7001266096318933,0.5657553940199123,0.5819592352867835,0.6561693806632528,1.8936946620980333,-1.44438283,1.4561047572474706,1.2594177052740645,0.325024922,-0.384496468,0.2810676934641885,0.6420341148772589,-1.44438283,1.8936946620980333,1.1102230246251566e-17,0.30304630794850873,1.0526315789473684,1.025978352085154,3.3380774916205334,0.010370336,-1.095356897,9.241191448281789e+16,1.4762733681860234,0.8840833033334011
