Locus_tag,Gene_name,Gene_type,Poor_M9_ATC5.rep1,Poor_M9_ATC5.rep2,Rich_LB_ATC12.rep1,Rich_LB_ATC12.rep2,Rich_M9_ATC5_1.rep1,Rich_M9_ATC5_1.rep2,Rich_M9_ATC5_2.rep1,Rich_M9_ATC5_2.rep2,Rich_M9_ATC5_CAM1.2.rep1,Rich_M9_ATC5_CAM1.2.rep2,Rich_M9_ATC5_NOX.rep1,Rich_M9_ATC5_NOX.rep2,Rich_M9_ATC5_PH5.rep1,Rich_M9_ATC5_PH5.rep2,Rich_M9_ATC5_TMP.rep1,Rich_M9_ATC5_TMP.rep2,Rich_M9_No_ATC_1.rep1,Rich_M9_No_ATC_1.rep2,Rich_M9_No_ATC_2.rep1,Rich_M9_No_ATC_2.rep2
b0182,lpxB,CDS,-0.7480419019269536,-0.9625853713064465,0.17876759650782642,-0.38052888807631596,0.20178161299584693,-0.6554778002908097,-2.0059382556651086,-1.7879909472023998,-0.040856229712288805,-0.35781969299873284,0.8182829156053986,0.5320556112047222,1.4245218973968927,0.8378422894417951,1.5814033166353196,1.3444046700202743,0.3766474954500771,-1.3567194550019472,0.6439250688352317,0.3563260680875864
b0183,rnhB,CDS,-0.9396112352318929,-1.1093494527923056,0.2574296177826852,0.019624371325365556,1.4104473040842935,-0.9878134541815952,-1.7058662241176001,-1.8303790818558452,-0.19339279816613375,0.008632891469851075,0.34433100539034334,-0.21131120022225838,0.7309792082244164,1.2599441762710304,1.2751719556541907,0.9019768661849396,1.559404755042874,-1.0246234622393846,-0.2848167217560082,0.5192214791330276
b0184,dnaE,CDS,-1.4118284207156475,-1.807542334746675,0.6466060825991685,0.2621528181477438,1.8226095734776444,-0.6752962593541547,-1.122539885048363,-1.3942642553387683,-0.7296411334122361,-0.721195646227534,0.1818594907105791,0.08326760770656014,0.7087232528344752,0.7512566846704738,1.0570689996121756,0.8010116200412171,1.546907256324879,-0.7496532660890294,0.6160676905327471,0.13443012427475348
b0185,accA,CDS,-1.3161319031464882,-1.2818926749033805,0.2750292851228178,0.2010800510029348,-0.7997484404596166,-0.475455740106279,-0.6444022157528339,-0.9547708496678342,0.12343250303100906,-0.12118454175412156,0.30880835449954197,0.11351352302230298,1.3479322893977648,0.7577188930378507,1.9833775980310537,1.9459343006442402,-1.2364392046573036,-1.2194985412060098,-0.031675120782094286,1.0243724346464451
b0186,ldcC,CDS,1.992499967375715,2.9835468849998517,-1.0571756089183595,-1.2214976417082488,0.33533040070009107,-0.5036698142576796,-0.4927894080118297,-0.34734534503311615,-0.5548170231056928,-0.628190019071297,-0.15419488543798313,-0.20348219578243218,0.30761791299698593,-1.08460911184593,0.6927098981599351,0.6733669537228685,0.2989693849554128,-0.8406834231034968,-0.06668666084529175,-0.12890026578951133
b0187,yaeR,CDS,2.3326314015048775,2.458843520806986,-0.559466124963373,-0.7647405057873038,0.18666599945302217,-0.7857279424821876,-0.81447785576285,-0.393651000117152,-0.4563258110689964,-0.7114094166516747,-0.6828751277206172,-0.6209190646007893,1.422696646171907,-0.26937949996148763,0.5453930424124893,0.5638648616953148,0.48429947669108125,-1.0790489327281474,-0.6526158439927199,-0.20375782289837557
b0188,tilS,CDS,0.8989679225784019,1.6488105276319522,0.43459750799504193,-0.626795745854233,-0.4395524150768913,-0.8491580671766281,-1.8368362121590576,-1.7118334685853263,0.5210041332469812,0.5183962874144277,-0.11200697850817155,-0.134608309056969,1.6874066459537431,0.17972404196014627,0.590546688781741,0.9926765161614913,-0.592024468086853,-1.8071067696679477,0.5043139199186383,0.13347824252953117
b0189,rof,CDS,0.5621097571302398,1.9897433830372757,-0.8357660594837705,-2.0983909978165105,-0.016107368055790147,-0.47110754223509144,0.1717701414587148,0.3648361920807211,-0.7750078071030645,-0.8261737986127585,-0.24174350445346013,-0.2433567483272209,1.3735060238534167,-0.5448589479774412,0.9528853846595376,1.1341573145287769,-0.6594210636073693,-1.578468658014768,0.7779356267280106,0.9634586722105398
b0190,yaeQ,CDS,-1.9829602484908908,-2.264039685935364,-0.2861515475938466,-0.5141616844013515,1.0684071281776173,-0.6928596392010546,-0.6305149519483325,0.4750172046837296,-0.5261375000318181,-0.20337752779503582,0.4316929304911605,0.20227387419771842,0.8461500792710226,-0.13516234268424315,1.605205452319693,1.1260554171438812,1.5387514165663219,-0.3673992379495589,-0.42680867627324454,0.7360195394535972
b0191,arfB,CDS,0.004467039178113489,0.16565013559116662,-1.8175920308244886,-2.2559163992810864,0.875447257410117,-0.37741859980051895,-0.5770490403120982,-1.0329951081471878,-0.520363853500169,-0.08672217438890373,0.9069937961576259,0.6264021214385722,1.4600440535748909,-0.4530810013277469,0.8321939952992748,0.6382320734688876,0.49910690844569444,-1.1448867377672585,0.7877084465186075,1.469779118266505
b0192,nlpE,CDS,0.8009213637512657,1.9154003569808369,-1.4731514617895247,-1.1966687321754736,0.9820455703380042,-0.9688150501610076,-0.8273919019661178,-0.7830368917532143,0.04802593343502098,-0.5018052317095156,0.00699517452287018,0.07708938766446073,1.8593629779110028,-0.9666305421633696,0.31937981818505384,0.5559715321900703,0.34236464146454537,-1.5508439636185511,0.2469111398286399,1.113875879065007
b0193,yaeF,CDS,-1.0808223286011982,-0.9338745374762687,-1.0699660274099108,-1.0195617718789323,2.0128357858732455,0.09088274997277938,-0.477134437357094,-0.3142899194877788,-1.0548447507506173,-0.681077809736284,0.033887168718519295,-0.2824964659990078,0.9648149958714377,-1.1149421323452453,0.3021928981603432,0.9341847175103051,2.127990123509404,-0.10026569600239282,0.25101319254427285,1.411474244884417
b0194,proS,CDS,-1.1695652693520922,-1.547748662222177,-0.163088178699983,-0.2691470549192383,-2.073045412516016,1.110375019468059,1.060961824773573,0.7722078676005606,0.37401635422918345,0.23432905384284838,0.7014491582463837,0.5417537373587558,1.2193374487943613,0.7247479722689977,0.6898173485266347,0.665744253675475,-1.9666521877571619,0.1514458106053019,-1.0405771222329394,-0.016361961690502216
b0195,trmO,CDS,-0.6240785309071099,-0.02829766499642387,-0.6389372814886619,-0.7829020649010354,0.6521230468195496,0.2947425791284359,-0.28904122149788547,-0.934351256013746,-0.32723371373343113,-0.2650470909291569,1.6465586875923277,1.3978121963752308,2.351854048530011,0.95116916037568,-1.0306579727460297,-1.3326758364184705,0.6352831294937912,-0.8868032541527793,-1.2612437688078975,0.4717268082775927
b0196,rcsF,CDS,0.07788530646413779,0.6339220685203044,-0.25100212451383713,-1.3746303912740676,-0.2758730035059597,1.1710062344040029,0.4853308962982493,0.35195816561245075,-1.5865612808160017,-1.4820049510020956,0.9961350682327657,1.3954782470637783,1.937001125062218,-0.5653052156862339,0.4622918667503064,0.07281249261871996,0.4353073153225937,-0.0454122522786765,-1.8211084654187606,-0.6172311018539226
b0197,metQ,CDS,3.1814559740576054,2.6640946597159743,-0.664821449271281,-0.6867817725622117,-0.5728510177690455,-0.36138057397510026,-0.22036840825554005,-0.35629533992868334,-0.15457109675718944,-0.15528816853811767,-0.249152864661639,-0.280327560337499,0.13732492286604484,-0.5619037219135393,-0.23227777541712505,-0.1730775243033152,-0.5991496253345928,-0.43785030381293455,-0.2741308650306431,-0.002647488771169384
b0198,metI,CDS,3.446405349398621,1.9544002189764027,-0.4846788806812847,-0.3905194878390065,-0.8548633198784491,-0.13288074664070318,-0.10217715348925034,-0.2735180557214189,-0.24040734183916007,-0.24545205230691325,-0.09295839324360984,-0.15103658279114507,0.9794138923305227,-0.6013986284580332,-0.49015892149397094,-0.44785505503342055,-0.7635463781119101,-0.06097441672470719,-0.655379591229728,-0.3924144552228325
b0199,metN,CDS,3.4861509524881282,1.7549786146223063,-0.4100640148030246,-0.42103716439093064,-0.8872236687420477,-0.13297762494715706,0.0379679593398291,-0.0732572637082654,-0.22162458732484802,-0.1898541594603871,-0.27985122139470536,-0.1965184806760787,1.1145430908988385,-0.31544214374919627,-0.5243341432341506,-0.47486879352112926,-0.8613994240312427,-0.14107822228692002,-0.6799402985160534,-0.584169406562968
b0200,gmhB,CDS,-0.04865476939268245,-0.04770020839748663,-0.9523058448457606,-1.4833599451736434,0.7443467773671526,-1.0157841510263554,-0.8601907088092584,-0.8958276526299432,-0.39420584965396566,-0.5584698875774342,0.5947193413700365,0.2914075851462172,1.0657156457501127,-0.7686324000199548,0.643720139123478,0.8522121698244034,0.5234454537286669,-1.4386546718985878,2.4301810416345004,1.3180379354804976
b0201,rrsH,rRNA,,,,,,,,,,,,,,,,,,,,
b0202,ileV,tRNA,,,,,,,,,,,,,,,,,,,,
b0203,alaV,tRNA,,,,,,,,,,,,,,,,,,,,
b0204,rrlH,rRNA,,,,,,,,,,,,,,,,,,,,
b0205,rrfH,rRNA,,,,,,,,,,,,,,,,,,,,
b0206,aspU,tRNA,,,,,,,,,,,,,,,,,,,,
b0207,dkgB,CDS,1.1613248662556561,1.9893086213683857,0.1423647972313216,-0.303246601895756,0.11578201360992614,-0.9836259532160001,-1.1453612051440698,-0.7543144671345936,0.12109857033420503,-0.11548820389621492,-1.1652283381663757,-1.2532313428919433,-0.021049367346520475,0.2383426370433075,1.9949049968676273,1.7868597376833368,0.1709063122774516,-0.9858645034156966,-0.6367905816505293,-0.35669198791350903
b0208,yafC,CDS,0.6866400782750243,1.3750661676309248,0.9188215187889244,-0.5875164632863978,-0.6833116030788465,-1.8296059877139075,-0.6427204421498431,-0.6370376796197829,0.9975683709911917,1.1915941202318288,-0.5586967390268054,-1.1805533244591402,0.06437758123339962,1.7895019207160519,-0.4255577311796739,0.7357553829991188,-0.963390613488971,-1.4058342676151103,0.8887840597014618,0.26611565105054735
b0209,yafD,CDS,1.5261360557183896,2.3569109196643567,-0.13156585627172107,-0.3748813169207667,-0.5638954572410033,-1.0727102151159404,-0.8342241560579602,-0.692640236241846,-0.7600162779513446,-0.8095667235442277,0.44242619136881506,0.5535809548184594,2.3884787154303457,-0.40425036074285603,0.2015450632290866,0.32663834346595255,-0.6602871719244645,-0.9365839117320061,-0.0588499884127516,-0.49624457153851737
b0210,yafE,CDS,0.26384116914054584,1.003134863912339,-0.32447764945469443,-0.6087758650111944,0.6787015898294794,-1.1906849076747068,-1.1718500276291668,-0.9358716614041567,-0.46144963051885646,-0.6687319229572062,0.6458638146715487,0.591824472970209,3.311738930646026,-0.5608504634293496,-0.046293374017689355,0.19806700688727324,0.3243888987110249,-1.2043919669748642,0.10754124834378809,0.048275473959654834
b0211,mltD,CDS,0.37411892047074424,0.2090780038310578,-1.417912472386455,-1.706189312382177,0.09512568342884666,0.18108740643972238,-0.3018490728171881,-0.3720064690988783,-0.2839643638494575,-0.22463646720477887,0.38174150677561164,0.5777250256431465,-1.7396892224210432,-1.5424064925112546,1.8802992154680742,1.7700718482439701,0.7030742226565181,-0.009411468344375453,1.1753867736438615,0.2503567344140494
b0212,gloB,CDS,0.5155296344132066,0.39386881807193286,-1.2978625157072199,-2.0357945822586303,0.29783213826979393,-0.15242054663216115,-0.19451734237502666,0.007461145639336378,-0.5586384758849287,-0.06822695514642937,0.2158995000081036,0.7689717243843213,-1.1133256668497473,-1.7350878034611268,1.5275753632698243,1.4473653560359756,0.37987244097072403,-0.7455439424056829,0.6671211648632193,1.679920544794518
b0213,yafS,CDS,0.11613856280387899,1.302229744717021,-0.7849403657769821,-2.586873626994392,0.86741199652845,0.3402853152275323,-1.5014014281331505,0.3326490531209151,-0.8300841505837502,-0.9028532365409287,0.5168177274569835,1.4010519602144238,-0.34024039603867073,-0.8273889992520027,0.6396717089957998,1.0059876941691261,1.2604548990749374,0.012375236531606425,0.3092910749124383,-0.33058277043324297
b0214,rnhA,CDS,-0.5358323218793493,-0.5784661699737821,0.476591362275881,-0.9068881690816811,1.8333596345306489,-0.7123200839735807,-1.1380633279462582,-1.5148483310007217,-1.1062181499629822,-0.8630638470439483,0.6396118878865308,1.352854589166169,0.9585845000694866,-0.18627941027787415,0.5025585751641135,0.7213081622454962,1.448762146223279,-1.2267536367221115,1.1187032454433425,-0.28360065514265265
b0215,dnaQ,CDS,1.3190399080356512,1.963828291929793,-1.2489220532376266,-1.3785617916263548,-1.1122215362112018,0.008713096903933562,-0.7115823891565954,-0.5391937188797724,-0.21483019411538495,-0.00867467089774074,0.5678595194986672,0.7061931417882324,0.9187850210429606,-1.2310539603585577,1.1318091928673437,1.4029046665487002,-1.2197182885320514,-0.8726353876069126,0.416268925073018,0.10199222693391176
b0216,aspV,tRNA,,,,,,,,,,,,,,,,,,,,
b0217,yafT,CDS,-1.0865429949941194,-1.136483381217926,1.1240182608164637,1.1771548317585943,2.171168279157244,-0.4305260815581934,-0.6506633040327338,-0.4636864980108012,-0.6826251512159701,-0.18761604296559722,-0.8863819270091017,0.454817085417453,-0.34902337124094085,1.087262136555742,-0.980669376199649,-0.587538655845842,2.1775606485938916,-0.5352011310832924,-0.41174849633804217,0.19672516941281964
b0218,yafU,pseudo,0.04510373651312732,-0.20467392784243824,-0.2801463156333285,-0.7689198746600466,0.8106093841064432,-0.501172594163793,-0.7689198746600466,-0.7689198746600466,-0.7689198746600466,-0.7689198746600466,0.28230266957021105,-0.4778120931808984,1.5707241468575528,-0.2424101217378834,-0.26217669949264044,-0.0734957300154146,3.606681655597522,-0.29631897015994785,-0.05372915226065759,-0.07888661485762105
b0219,yafV,CDS,1.412550047642458,2.9301302896060806,-0.6489745192452987,-0.9354657344514736,0.03762741426113331,-1.0407627898666894,-0.575248488177085,-0.43078165183851147,-0.9152023835811917,-1.0811990302194396,0.25835320052670535,1.0992822616434101,0.3139869540321674,-1.1326715598854684,0.06576090587121239,0.22596802368937988,0.12519403766485182,-0.7725447749988936,1.0907788911889167,-0.02678109386226348
b0220,ivy,CDS,1.9725344997121135,2.8103206338876943,-1.252090427767498,-1.2769512590229617,-0.41961076771261446,-0.2772115346837211,0.07046864970432049,0.22777907501237143,-0.9125291487841221,-0.7199837353146458,0.13572501520358715,0.29311503762344854,0.8300373553408327,-1.2800422801982674,0.46248442537078244,0.5632278365522074,-0.31622738565614295,-0.370777939616904,-0.2168901901167025,-0.32337785953378145
b0221,fadE,CDS,3.1146338477958446,2.860629309221457,-0.36101187097842385,-0.2913112107167116,-0.27809077122823866,-0.44385474327601443,-0.4756150890293872,-0.43212062538683726,-0.31251085036982496,-0.285131241961745,-0.38972134608061054,-0.38909552645985446,-0.2680776572961409,-0.2412456410562225,-0.14424359983902482,-0.2045569657893953,-0.3600731415472897,-0.408495934703294,-0.301559007006593,-0.3885479342916928
b0222,lpcA,CDS,0.9437077510997399,1.6588214834545292,0.5000687919616617,-0.7471439508609705,-2.2155244365144484,-0.3152362530103509,0.009011581493489849,0.033883264583420065,-0.6378635529219312,-0.2935351810791947,0.08235838629977028,0.4081210683572472,-0.03245296666068431,0.48227814045965833,1.1529328585658756,0.5909596451798175,-2.375781216083981,-0.937345391374469,0.7909899802855118,0.9017499967653119
b0223,yafJ,CDS,-0.5460571947062904,0.6603477615410489,-0.7503308987843872,-1.6343485846291432,-0.5700222661344467,-0.8382843412026898,-1.037585700528686,-0.7707093608831598,0.3688542396802047,-0.1689741320306021,0.8568776500216121,0.7645224597899738,0.9634977637223898,-0.033661143694752205,0.5789969408427482,0.5674219743706457,-0.5921125190495163,-1.4499642595594484,1.0358820610972306,2.595649550137286
b0224,yafK,CDS,1.5445549206596927,1.653893984856283,-0.9436404625054977,-0.9936220318417175,0.4907359419340417,-1.007344180786409,-1.221290533681419,-1.1729913734112152,-0.7846177555781286,-0.7110298840343751,1.1219372682954099,1.0881839364084678,1.2490993535351045,-0.9085026481579802,0.6450268733632414,0.7945334540109588,0.6106601631709808,-1.1564301591676223,-0.4007656121099597,0.10160874504013542
b0225,yafQ,CDS,0.21844552113308255,0.5487268599095854,-1.9066392182628826,-2.0383509085489555,0.7016909102131067,0.058750296304462025,-0.26784402271812413,-0.08952462118382173,-0.6234618049317988,-0.3137710533964002,0.1676780952906901,0.324234626380079,0.5100036985966548,-1.8399136146137942,1.6910033952602195,1.5967480441152193,0.46929521895469145,-0.6141780782693725,0.5959774361405499,0.8111292196268004
b0226,dinJ,CDS,0.9873979576992371,0.9920511465158074,-1.5915137479121042,-1.8232773876850108,-0.2533611543897083,-0.14900033141273053,-0.4888324151982778,-0.07069238913601429,-0.5227235551350072,-0.4554887092399682,0.233481835964266,0.39049585432018624,0.48838700300674526,-2.0054733690482514,1.7065520218045382,1.8288786326187543,0.4499670910667234,0.38330456251275974,0.33306505331139624,-0.43321809966333624
b0227,yafL,CDS,2.0264551223612868,2.3980932841435147,-0.10719613309698468,-1.06430446432006,0.6472853611744741,-0.6814611318308298,-0.8177907087660192,-0.6851961887331638,-0.06144168604339381,-1.553596918525808,0.3326068171528384,0.6538217107535582,1.2168815387804024,-0.4648278314954607,-0.48910570136063125,0.7135826211909015,-0.21271149058791886,-1.018550017266469,-0.14548046634590764,-0.6870637171843309
b0228,rayT,CDS,0.37153952338049395,2.219812375189668,-0.428971154994042,0.029191299451120773,-0.797131348187931,-1.096006781777066,-1.0953275194279999,-0.38108315938487375,-1.3058988476385267,-0.8511327049386951,0.41501231372073183,0.7278126254657241,1.3099404586154713,0.5610537187699681,-0.20481457980219067,0.692830614488814,-1.1231772757397147,-1.375523238417814,1.0915576133906826,1.2403160678361842
b0229,lfhA,pseudo,1.740926068501219,2.2235183729515713,0.2863038742359716,-1.6543332649367228,0.813390504628555,-0.641231689636692,-0.06280545238768766,-1.0998655108873814,-0.7576014651779114,-0.6070052850657449,-0.7781373079204796,0.4129415711484756,0.7415150550295666,-0.07649601421606646,1.5424129219897262,0.611454717659968,-0.71995242014987,-0.6959939369502072,-0.8294769147769002,-0.4495638240393886
b0230,lafU,pseudo,1.8223096256698783,1.4228306670691164,0.7543955779252671,-1.6754384837948788,-0.5587431770792178,-1.7611352900953725,-0.7907837602928616,-1.105884324997753,-0.1632194556923247,-0.7736443990327627,0.9073314168615325,0.3061353603534552,0.9772072743065502,0.7860374756362185,0.12287603611086137,0.47884738535906485,1.1789243722138656,-0.5864298375763002,-0.7789180486512547,-0.5626984142930865
b0231,dinB,CDS,0.47710504452872166,0.9653927616800806,-1.2569457952068241,-1.9496018766952583,-0.20215861465715207,-0.8565123683602626,-0.46331084955708357,-0.22787206547806843,-0.13332156402199022,-0.14028562361932168,-0.19546240350587168,-0.2934949347606151,0.46558756134851925,-1.1208787846128085,2.3544548029016656,2.071071146979483,-0.19010543458484755,-0.0818946623801575,0.939143613967062,-0.16090995396526545
b0232,yafN,CDS,1.414126660674527,0.43533892057111856,-1.8901927448110505,-1.1494228670652944,-0.2893404639285209,-0.40956377195611054,-0.706782505690986,-0.19067234496648341,0.44353596430027215,-0.8825635545495079,0.11322546143659097,0.5006116761921585,2.041655897273084,-0.15849135847424978,1.6102485217498381,0.1444956652922519,0.6053516793980136,0.6518015938632183,-1.726859058652355,-0.5565033706564982
b0233,yafO,CDS,0.861468695617505,1.627021328842319,-1.1915867272214054,-1.898844631441203,-0.2175628776872627,-0.1330162177395899,-1.559499818226573,-0.29593261270725096,-1.2386857797949944,-0.47506343561008196,0.0874227906171264,0.5086118591235668,1.8154175391366754,1.0112591251138383,0.856449944113762,0.543743119649769,0.38314307152998944,-1.141399212183974,0.03800739119565578,0.4190464476721516
b0234,yafP,CDS,-0.6209507185854929,-1.2353041974767878,1.1072945991998908,0.339699973727572,0.24340342240173213,-0.5269689882049862,-0.5575246246833775,-1.485304859572718,-0.18900513018641374,-0.20752369774907525,0.2114588933561411,-0.07743076062137841,1.816555736849826,0.6267377709488251,-0.24965343895413022,2.843873272388472,0.14340315756336,-1.1427113596634804,-0.6839138482985421,-0.3561352024394336
b0235,ykfJ,pseudo,0.8353339961271703,0.9178116813687942,1.4654635113731793,-1.3816661831676895,1.6865037078207326,-0.7581348827410103,1.188338488961322,-0.7383402382830204,-0.07521964894036146,-1.3816661831676895,-0.4612152158711629,-0.02243393038572207,1.3466956446252403,-0.1543982267723208,0.9804947221524287,0.2381955549778106,-1.3816661831676895,-0.2764652009299246,-1.0484563347915277,-0.9791750791885633
b0236,prfH,pseudo,-0.16997492154962834,0.4019262585379298,0.02884051015463016,-0.07179446144875995,0.8830105130321844,-1.0560535739599646,-1.0413265049448346,-1.296595701207092,1.5604556877281757,-1.021690412924661,-0.4596072788471897,0.3331999364673219,1.692999308864348,-0.09143055346893363,1.2585507729180057,1.9801771546593878,-0.8376020502355327,-0.23870124362023595,-1.4193212763331773,-0.4350621638219726
b0237,pepD,CDS,-0.8359668411652365,-0.892773848310546,-1.1096297746069894,-1.1505743281956533,-0.33442843205830053,-0.13049554955739348,0.14139337887435133,0.40148582143662337,-1.1323163204284123,-1.079044374361441,0.7704529656350385,0.6898717015672796,0.2387823692413159,-0.5570077905768154,1.9889872244440334,1.8474682408353975,-0.5191191872243703,-0.7545050490633117,0.6493544630540189,1.7680653304604173
b0238,gpt,CDS,-1.6962681327031988,-1.9240080491682021,-0.5395229602069318,-1.0217200804134527,-1.4892810679447464,1.551159760430227,0.9210023371271403,0.5119266589506731,-0.010498675631979593,0.10773251173004786,1.142786278214479,1.0978118959592704,0.6112493165270744,0.19865419835471432,0.6423405232215612,0.23004997197192265,-1.4968021788975079,0.7491758315584259,0.38395779025385535,0.03025407066661708
b0239,frsA,CDS,-0.6608697204728862,-0.1631823130062947,-1.8021642541843859,-1.8073940443403655,0.22690859207087788,-0.04178259397568471,0.06838593635929677,0.14889041105544298,-0.49720300887017727,-0.6079716790591241,0.021403559220332234,-0.1392624531125519,1.6899638217724067,-1.6768207589705775,1.5607622846402527,1.47194158625345,0.3766006185026899,-0.009375041861581114,0.6057683084524219,1.2354007495264347
b0240,crl,pseudo,0.14663501525296047,0.8389425756551053,-0.6711807556604832,-1.1818518700478045,1.3515302639376694,-0.7784952039805167,-1.3370395963082842,-1.069677537921978,0.7379254415622971,0.8192566237882591,-0.6786280142248535,-0.5114890807461842,1.9621643967754157,-0.611493168637222,1.2583437031882792,1.322740586068422,0.80291098642455,-0.8225490239440155,-0.8165802652416897,-0.7614650759399348
b0241,phoE,CDS,0.5341481720472886,2.167683021443947,0.27420049257729573,-0.7670672007542088,-0.49678069312347783,-1.1880052044414129,-1.0373537083849398,-0.6725407718560297,1.1160764999517039,0.5666416319810378,0.4721152030828585,-0.09356639485468238,-0.8719324578131263,-0.7744520780118792,2.076110543448836,1.1648166898523278,-0.9930444448389184,-0.9014719668438073,-0.7212809617566533,0.1457036282938335
b0242,proB,CDS,0.9984545865002165,1.7209342261092415,-0.16322215200335255,-0.5097767564865455,-1.4578690870208577,-1.2437079805537092,-0.947408530886812,-1.151189064391906,0.31626145624392754,-0.01855321453218006,0.8021299407178683,0.6009033577034388,1.1006949916264834,-0.021972212769682076,0.8109863819354943,0.8656903537355277,-1.5299152065074983,-1.6267593614034912,0.513327571523566,0.9409907004602726
b0243,proA,CDS,1.648021085949253,1.9385570422169223,-0.7226954402761576,-0.870606340450729,-1.2545564535266651,-0.8187370634407122,-1.028779815099273,-0.8177788110048897,0.3354625398233058,-0.01760711572402031,0.5057223597107748,0.4461870632141761,0.7061207642733136,-0.45280827843202315,0.4792313165656113,0.3448595959681481,-1.3041382892382665,-1.4538729601777909,0.9361322602396641,1.4012865394093512
b0244,thrW,tRNA,,,,,,,,,,,,,,,,,,,,
b0245,ykfI,CDS,-0.5885399922654916,-1.040220723090888,-0.23020661247734373,-1.040220723090888,0.052846645506571234,0.293743035280116,-1.040220723090888,-1.040220723090888,-0.5734839679046451,-1.040220723090888,2.0161522221609607,1.862580773680326,0.0709138747395871,-1.040220723090888,0.643042800451756,0.11307074294995748,1.0977347361493215,0.14017158679948127,1.8113902908534476,-0.4680917973787192
b0246,yafW,CDS,-0.8922843775883674,0.47197738535287664,0.2922542788576228,-0.8922843775883674,0.06351577968184549,1.056077481462451,0.10844655630565883,-0.2224073442878763,1.8280699161807,-0.8922843775883674,-0.8922843775883674,-0.8922843775883674,-0.08353039835972573,-0.2550842727415588,-0.8922843775883674,2.473439253140929,1.6034160330616327,-0.8922843775883674,-0.19789964794761444,-0.8922843775883674
b0247,ykfG,CDS,0.0124709681878981,-0.6271690130623667,-0.46223040154500283,-0.8524510190373028,-0.4340701507981359,-0.8524510190373028,-0.4139556859789451,0.024539647079412544,-0.8524510190373028,0.5153325886676662,0.4026915856801981,3.3192889844628524,-0.8524510190373028,-0.015689282558968932,0.4911952308846373,0.8049808820640123,-0.6472834778815575,1.5974907959401268,-0.8524510190373028,-0.3053375759553152
b0248,yafX,CDS,-0.5562622730700113,-0.5562622730700113,0.5651892503710346,-0.5562622730700113,-0.5562622730700113,-0.5562622730700113,-0.5562622730700113,-0.5562622730700113,-0.5562622730700113,-0.5562622730700113,-0.5562622730700113,-0.5562622730700113,-0.5562622730700113,-0.5562622730700113,1.770331186009173,1.0394349194878945,-0.2605561499736161,-0.5562622730700113,2.0660373091055684,2.6072353079801025
b0249,ykfF,CDS,0.2719069016667208,-0.681623273973401,0.5178295260410588,0.7243117295251726,2.6128118827394284,-0.24545861942268832,-0.20137814901596732,-1.709394241877474,-1.1966687703045618,0.38326809006264756,-0.27097889176342155,-1.178108572238574,0.1187852676223218,-0.7489039919626067,0.7544720513824031,0.19070603512802423,-0.30113921362065166,-0.8463450318090425,1.9423247276056206,-0.13641745578501005
b0250,ykfB,CDS,2.668321602172398,2.4458261585626353,-0.33758401583334624,-0.7854441291721057,0.26925730838483863,-0.8918663343219101,-0.838655231747008,-0.6906292478682975,-0.9243407572168871,-0.779705676933636,-0.19255767744292696,-0.3434528874408724,-0.10295957090136372,-0.5255183266432336,0.11914461460123005,0.19830917161830244,0.026677281940432073,-0.9256449509074485,0.8614916632687368,0.7493310058804629
b0251,yafY,CDS,-0.5720599764389221,0.1159552069139967,0.6292874075776232,0.9561482034072807,0.35708202350964596,-1.7112502255108113,-0.9664362809153615,1.0493839058242658,-0.6020668691708252,-0.21090558891566075,-0.3094996650347707,1.5005589715432353,0.9507898297051552,0.8993494421647501,-0.8485520594685999,0.4921130408032094,1.4994872968028108,-1.5997960525066002,0.10523845950974585,-1.7348270698001635
b0252,yafZ,CDS,-0.5211642259223763,-0.7512776208513081,-1.2392032452839503,-1.716475471803216,1.9546854491463146,-0.5382096625837787,-1.0431807236778232,-0.6362209233868423,1.5754244834301119,1.9994297203824956,-0.046022678985786,0.848862745737837,0.7359367278560466,-0.4274143242846636,0.26505654008480684,-0.01832384441100716,0.04559654306925146,-0.6745731558749976,-0.45724383844211774,0.6443175058010092
b0253,ykfA,CDS,2.3311383334662215,2.5248314886101024,-0.3546027134969205,-0.8454294108934377,0.7541875714277888,-0.9375366878607941,-1.1240178638237865,-1.44546607874342,-0.24724725197568417,-0.6752267022244524,-0.002452072921501741,-0.002452072921501741,-0.10259555526184919,-0.5895071782458834,0.5571975115155008,0.27510609726872004,0.7980776161572005,-0.7937092173390609,-0.14545531725113367,0.025159504513902732
b0254,perR,CDS,-1.0691680120437328,0.37367464033817704,0.3028529128086161,-0.6370354372870873,0.7277832779859841,0.6617630235092742,-0.4053643624869974,-0.47138461696370676,-1.1351882665204427,-0.8663057755607523,-0.012843940416377453,0.13360098769559664,1.926951172935675,-1.0055484940934492,-0.5854196019689328,0.6389560265082288,2.8512347356096104,-0.4101658355398485,-1.017552176725578,-0.0008402577842486735
b0256,insI-1,CDS,-0.40915083044454253,0.4632416421319963,-1.2115288503214015,-1.8428981184716096,-0.15759447826693287,-1.026269369284196,-0.332320811552859,-0.543603363504989,-0.06899211777087776,-0.6123786223515773,0.924221755482099,1.4347696229558686,1.011584922125062,-0.5987474899675688,0.19371697908455685,0.8455329458107772,0.309581604348628,-1.544871996803062,1.1646253629818837,2.0010812138187637
